"","year","district_2000","payout","group","wrsi","planting","production","yield","fertiliser_rate","era","index","wrsi_std","resid_m1","resid_m2","resid_m3","resid_m4","resid_m5","resid_m6","resid_m7","resid_m8","resid_m11"
"22",2001,"Kaoma",0,1,76.5010215902627,8103.32142857143,6752.63089285714,0.83331643109307,0,1,22,1.4101385822519,0.357431834246084,-0.249610683068284,0.36389246049805,7620.14994093796,7622.87964810759,3772.67510119501,4069.91087689222,-0.250399106951102,0.164386857795246
"23",2001,"Kapiri_Mposhi",0,2,NA,NA,NA,NA,NA,1,23,NA,0.197399058165911,-0.222092567934037,0.159396682936211,5411.52513097283,7746.54703877971,1453.49643225886,3211.66040092292,NA,-0.461074109539908
"24",2001,"Kaputa",0,2,77.1427595778923,4860,5937.0375,1.22161265432099,0,1,24,-0.0207543831751784,-0.461017316757982,-0.173906713321988,0.144104564287154,-2817.80356817697,72.7126595495565,160.320181273839,961.45108848834,-0.494090319848343,-0.187744312563268
"25",2001,"Kasama",0,2,83.3930150281202,2349.8,3129.62025,1.33186664822538,0,1,25,2.20030439250794,-0.791335285443654,-0.240742234169507,-0.0399181132313439,-3420.95602272476,1308.91288954956,1638.48035409303,3229.72108848834,-0.302528459998695,-0.823245411587644
"26",2001,"Kasempa",0,3,79.363009018576,3964,4284.8175,1.08093276992936,0,1,26,1.91806184443318,0.124043597112745,0.671999249232345,0.602896450096732,1916.2537584871,9567.85269676436,-233.118147381132,3621.18918811899,-0.794581332404964,-0.278566826428917
"27",2001,"Katete",0,3,80.5437490289862,35896,42640.2405,1.18788278638288,0,1,27,2.6373102490404,-0.978514665185062,-0.680027159941422,-1.74176319301769,-5969.68900252444,-9272.23291094097,540.633801286462,-1894.99203618831,-0.479405770254817,-0.915748103531046
"28",2001,"Kawambwa",0,2,81.1406039777009,1818,2606.6685,1.43381105610561,0,1,28,0.0211085722089243,-0.685535294116729,0.325530028655213,-1.44526632826119,-4674.09400685391,-5958.90163896084,-317.871786667625,-1341.68183951145,-0.261867971303482,-0.577953522579241
"29",2001,"Kazungula",0,1,59.1209942611618,8403,2265.9735,0.269662441985005,0,1,29,0.456009188762963,-0.469086490612268,0.184138037485621,-1.38769825484057,-1939.31729163073,-1003.49170572084,13.4002780803955,1108.54637049131,-0.457380248716457,-0.636174446175279
"30",2001,"Kitwe",0,3,NA,887.4,1895.1285,2.13559668695064,0,1,30,NA,-0.310705169864494,0.426868632728228,-0.635067824195602,-2623.04944546372,-407.535300236864,-1156.06878181102,-1221.36513774336,-0.331689146354269,-0.0372559442609369
"31",2001,"Livingstone",0.109492368421053,1,54.697280482242,1213,1220.46017647059,1.00615018670288,0,1,31,0.240774086329933,0.160066161733323,0.560347066113983,-0.0180012014306099,6913.23199759262,10968.0988273673,573.690680609436,1298.50415185791,-0.928273515423775,0.531552397572806
"32",2001,"Luangwa",0,3,60.4929542541504,1681,555.8655,0.330675490779298,0,1,32,1.10389177205772,-0.503098136265941,-0.5735885634831,-1.09072328332568,-4877.62266029993,-10494.4708512101,-2424.09432525733,-4091.98834032147,-1.37314753724485,-0.245931179878007
"33",2001,"Luanshya",0,2,81.5730361938477,2250,3966.333,1.76281466666667,0,1,33,2.00319880337349,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2001,"Lufwanyama",0,2,80.1930652230473,5893,6659.4315,1.1300579501103,0,1,34,1.66086296791916,-0.496480841705804,0.242488320243477,-0.791515406431197,-3565.33859775765,-5503.48141957223,-2924.52230270794,-3012.19666341045,-1.29612119751584,-0.127331496978418
"35",2001,"Lukulu",0.0540706666666666,3,78.764397865118,4889,2893.2945,0.591796788709347,0,1,35,0.756920870011925,-0.358050727783754,-0.17464816974706,-0.578342903349967,-3176.88792359322,-5844.61337784698,-3981.21590800788,-5331.69539482827,-1.33805010781028,-0.769770990545348
"36",2001,"Lundazi",0,3,82.8878185377208,26359,32977.7685,1.25110089532987,0,1,36,2.93630727813873,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2001,"Lusaka",0,3,71.2872619628906,NA,NA,NA,NA,1,37,1.82057095629877,-1.10779407433432,-0.111218302681953,-0.963942765558192,-4184.09358153693,-604.178349708139,-2514.00671337923,-231.351592539313,-1.67487465595252,-0.668754285326737
"38",2001,"Luwingu",0.0178006818181818,2,81.6188794935072,1056,1432.0245,1.35608380681818,0,1,38,1.37783462118418,-1.89395860965024,-0.696588800799759,-1.60381200970694,-16278.8255229255,-10859.5576065489,-5006.25468433685,-1933.48973631612,0.346894831011431,-1.43309113271784
"39",2001,"Mafinga",0,2,NA,NA,NA,NA,NA,1,39,NA,-1.87098997075093,0.112544373415477,-1.43454807964046,-18057.2236063938,-10798.6030054695,-6674.05722643832,-2811.18245123678,-1.32886123507239,-1.58564140374911
"40",2001,"Mambwe",0,3,80.5770420673465,7400,8646.015,1.1683804054054,0,1,40,2.6057308858919,-1.44906807493905,0.511497630328045,-0.866330892661402,-5715.8746455519,3382.09863992027,-3697.54368125797,955.440921124376,3.28422673296894,-1.28032360354523
"41",2001,"Mansa",0,1,83.6248101773469,2413,3305.445,1.36984873601326,0,1,41,1.59002419640108,0.226183942846683,NA,0.661331440252531,8710.45367210937,5497.25377674055,4430.69458308689,2279.04255849186,-0.71366751476028,0.23050144004697
"42",2001,"Masaiti",0,3,81.5503266216957,7972.025,7242.231,0.908455630783897,0,1,42,2.01581316996269,0.195003453749811,-0.227793843537482,0.416418857639242,11696.8298304404,11253.3312944819,3283.7981726021,3188.32403691175,-1.32983859024696,-0.326452438722743
"43",2001,"Mazabuka",0,3,62.06664830667,24365,58483.6635,2.40031452903755,0,1,43,1.54520098333715,-0.183513119971149,-0.00275175024801976,0.544224959769047,5012.58330301379,5478.08877674055,2887.20492872527,2315.77255849186,1.80824602398484,-0.155191594950043
"44",2001,"Mbala",0,2,80.7619005746215,10698.21875,13785.384,1.2885681553296,0,1,44,2.05747492046924,0.0603663714539827,0.333455225941297,0.934399742361353,3545.605678466,5850.46383674055,2214.79510154446,2433.47255849186,-0.331764730205597,0.291596042141053
"45",2001,"Milengi",0,2,NA,NA,NA,NA,NA,1,45,NA,-0.30018380221708,-0.439304099966653,0.508385257953544,4819.62054857031,9511.04050214922,1826.87352260837,3580.33212936259,-0.12229044337797,-0.392399738544201
"46",2001,"Mkushi",0,3,74.1845321019491,13927.3412698413,44823.6460714286,3.2183921685391,0,1,46,2.30583751228973,-0.555765506627554,0.00232369091744734,0.610858446614165,-163.104750629585,5820.45877674055,796.145447182835,2595.04255849186,NA,-0.311906672716622
"47",2001,"Mongu",0,2,76.5379584857396,8156,3253.2855,0.398882479156449,0,1,47,0.640368776939964,-1.06381039977324,-0.418469158629524,-1.55814743774364,-1702.20050307803,-5590.40248094653,805.908797708081,-2212.17049003378,0.880004022178908,-0.985146771536826
"48",2001,"Monze",0,3,60.1680879031911,26672,43408.2615,1.62748430938812,0,1,48,1.08288366523042,-0.974835759574356,0.178550374715051,-1.32287750637758,-2833.81011972517,-4882.65941304588,354.925792821213,-1873.04366773984,0.260564556006937,-0.735248901283206
"49",2001,"Mpika",0,2,81.0107391592451,7798.4,7605.706,0.975290572425113,0,1,49,2.64605464883926,-0.90393207872596,0.160479415364562,-1.10567853436201,-3334.18138427296,-3543.67799304588,334.425965640403,-1103.43366773984,NA,-0.767472722537781
"50",2001,"Mpongwe",0,3,79.5763347774911,10956,47147.0625,4.30330983023001,0,1,50,1.77165680240857,-0.858121511381537,0.135386301860588,-0.91357267585041,-4531.51548882075,-2901.65941304588,-368.293861540408,-1016.04366773984,0.616488338438259,-0.738973743127612
"51",2001,"Mporokoso",0,1,82.0144349891721,2287,2768.775,1.21065806733712,0,1,51,0.892567391617241,-0.875526041756015,0.0721712041416872,-0.784681915057714,-5832.84657841738,-2363.63781809472,-1041.29169347453,-898.931672493149,1.25050837034146,-0.646908668172335
"52",2001,"Mpulungu",0,1,79.1689196255938,1696,1071.8325,0.63197670990566,0,1,52,0.810884006273884,-0.532099461522384,0.386965967389813,-0.85899392433137,-7846.65006658971,-14342.8685296293,-2989.58356290384,-5474.64545208835,1.32823586380042,-0.541479050411515
"53",2001,"Mufulira",0,3,NA,608,862.1895,1.41807483552632,0,1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2001,"Mufumbwe",0,2,80.6668972006099,1094,1038.165,0.94896252285192,0,1,54,1.6112418526298,-0.408442230748744,0.405564603816963,-0.434565305611902,-11199.9478966865,-13723.7487879531,-4441.98234646716,-5112.11015743677,NA,-0.276056231580838
"55",2001,"Mumbwa",0,3,69.517320900775,17642,26557.2255,1.50534097607981,0,1,55,1.85692134067234,0.169629691786937,0.379781328152074,0.238647144216999,-7955.13676506618,-10476.174066847,-5544.80509060116,-6892.49771430282,NA,-0.0688037137246079
"56",2001,"Mungwi",0,1,82.3232848621975,1687,2939.1225,1.74221843509188,0,1,56,2.34593022445479,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2001,"Mwense",0,2,80.3885726928711,1073,1809.603,1.68648928238583,0,1,57,0.928423414295793,-1.06761553311923,-0.717084584379042,-0.655488327965098,-16134.4682625216,-13163.0305596365,-6381.41845767779,-4699.45251663352,NA,-0.639584833165667
"58",2001,"Mwinilunga",0,2,85.6894070855502,1829,2933.528,1.60389721159103,0,1,58,0.137791780034211,-1.40893268833422,-0.248164706642839,-0.849874598528683,-20220.6324954526,-15387.022648528,-8041.58035590956,-5551.26885815593,NA,-1.19349638682711
"59",2001,"Nakonde",0,2,82.4291458129883,1543,2746.9665,1.7802764095917,0,1,59,2.53410392028719,-1.75956572472111,-0.501650103569855,-1.09696645121116,-18078.3350909044,-12940.3562361957,-8468.04536336997,-6414.27654395429,NA,-1.61729110082346
"60",2001,"Namwala",0,1,64.5866166561022,12515,22294.2165,1.78139964043148,0,1,60,1.48520954583438,-0.889002746425338,1.02585435003867,-0.0684303036232944,-18232.7829305028,-10836.1851881897,-8968.21440558976,-5789.28728502962,NA,-1.10003199302112
"61",2001,"Nchelenge",0,2,80.6176240947885,2190,2453.205,1.12018493150685,0,1,61,-0.50221176454161,-2.08967732918543,NA,-1.96938284113745,-22381.2704748601,-27915.758067088,-14387.34317288,-17594.1193186621,NA,-2.00356534442972
"62",2001,"Ndola",0,3,81.5730361938477,81,332.856,4.10933333333333,0,1,62,2.00319880337349,-2.07819688903078,-0.495835685801966,-2.56250022124866,-64139.3352859191,-65894.083320531,-29870.7436325931,-29646.8280771536,NA,-2.66720281709581
"63",2001,"Nyimba",0,1,78.7375999564555,10458,12026.835,1.15001290877797,0,1,63,2.35297431494218,-1.36866977363826,1.32100165530254,-1.0501263624293,19924.8913372322,18312.8978960932,-10395.0028267268,-11689.7985503534,NA,-1.03892622302915
"64",2001,"Petauke",0,3,80.8124771118164,37614,50936.1135,1.35417965385229,0,1,64,2.40910663393498,-1.73572150002614,-0.504946803328991,-1.55704227926877,-10243.1053521926,-9276.27987413236,-13734.1796778345,-13232.5605106936,NA,-1.88605222273907
"65",2001,"Samfya",0,2,82.2233934073613,3423,2346.9765,0.685648992112182,0,1,65,1.78854902443382,2.0953361861173,3.84883598461688,2.3299891444855,-49156.7960023478,-46117.2174339998,-7667.26179204814,-6057.90908600943,NA,1.78710539036292
"66",2001,"Senanga",0,1,72.4617918072325,7549,4997.1615,0.661963372632137,0,1,66,0.574031580657771,2.10825158052161,0.480112094659708,2.9642489983966,-10419.8370689152,-6768.48289226795,-6071.45101326219,-5342.54079181151,-0.109681618659719,2.40143209601841
"67",2001,"Serenje",0,2,78.3223196985424,9796,12867.618,1.31355839118007,0,1,67,2.42820037928634,4.9539955224756,2.28698496011278,2.52574956504851,36748.94149512,32556.6252011238,-11306.8976479229,-8326.60763407132,-0.289769010853965,3.99752440203634
"68",2001,"Sesheke",0,1,67.2595592988317,9071,4451.748,0.490767059861096,0,1,68,0.704868370940191,1.41943252533872,-2.93394545656268,0.417014082755463,-33777.9016184023,-37729.4860068829,3115.00918640858,1313.86485001969,-2.01890144259079,1.53947344011864
"69",2001,"Shangombo",0,1,NA,NA,NA,NA,NA,1,69,NA,1.94733816002653,0.754774279503314,1.43496516902375,13533.2774574414,10991.5714979456,9819.72950519538,7311.8829819568,-0.537956640693953,2.23296793921914
"70",2001,"Siavonga",0.0454910576923077,1,71.2872619628906,3233,3587.046,1.10951005258274,0,1,70,1.82057095629877,3.39622071729693,1.53845829178657,3.03014301746133,161026.752192894,160324.398917946,26698.1096780146,24980.3729819568,-3.18404760984746,3.85163919843545
"71",2001,"Sinazongwe",0,1,58.5025228500366,5526,6438.5325,1.16513436482085,0,1,71,0.790585873013109,1.23884108994199,-2.34284813004877,0.330410589718436,43829.9720818728,45827.3540033234,14091.8434192287,16162.8383855809,-2.78505106556396,1.09798260988437
"72",2001,"Solwezi",0,2,82.6045512940361,6334,7308.4605,1.1538459898958,0,1,72,1.09773659805794,0.975804547357663,0.101583429141827,0.346464354793423,21680.7830040723,13146.0673929873,1724.64708696251,-1595.68726822706,NA,1.55253003195956
"73",2001,"Zambezi",0.0357585483870967,2,79.509385202972,1738,1683.8775,0.968859321058688,0,1,73,0.77559890183335,NA,NA,NA,NA,NA,NA,NA,-0.97600475687166,NA
"74",2002,"Chadiza",0.262098423076923,3,60.8658866882324,12875.97,15130,1.17505710249403,0,1,74,-0.902225331215363,2.67849438760728,1.91639283370951,2.33780544741729,94376.8759313888,89379.4334962139,24124.91607342,22271.7785719211,-0.736982625339154,3.10265845723872
"75",2002,"Chama",0.18831334808906,2,58.4756823861675,6174.29,6555,1.06166053100842,0,1,75,-0.996970236363169,1.52390457850409,-1.77220696223804,1.20384050001703,23145.3008035068,15475.31572101,22926.709156616,18258.0876266389,NA,0.610455993150406
"76",2002,"Chavuma",0.221510808823529,1,75.913688659668,306.98,202,0.658023323995048,0,1,76,0.437241825192188,NA,NA,NA,NA,NA,NA,NA,-1.1195674509901,NA
"77",2002,"Chibombo",0.464595631448413,3,50.787127976704,18379.92,18472,1.00500981505904,0,1,77,-1.69441952917718,1.36304836784529,0.804375734898995,1.46518463111692,61669.0517639086,62331.0995755625,34387.7782214076,35017.9930021221,2.57011255846939,1.92069559301069
"78",2002,"Chiengi",0.0851546874999999,2,NA,NA,NA,NA,NA,1,78,NA,-0.0155236976451212,-1.56848114640052,0.183242514569985,26327.6339468168,27045.9194597234,16599.2221346401,16594.6049043926,-2.49928288265827,0.0604899482054178
"79",2002,"Chililabombwe",0.138848534621578,2,79.4556579589844,761.66,685,0.899351416642596,0,1,79,0.988580462993507,-0.722675678366449,-0.845577380920714,-0.418130703103122,-40725.17101008,-39622.1815701958,16152.4424343934,15775.4806221141,-0.698766061785014,-0.986181084274333
"80",2002,"Chilubi",0.0866826271186441,2,70.9581652300074,193.06,120,0.621568424324044,0,1,80,-0.77577897445085,-3.88300612968737,-3.22931920545245,-3.46034327812359,26107.8255319582,28038.5251630582,20523.4300886481,20128.1435788574,-0.637046669691915,-4.60300686885358
"81",2002,"Chingola",0.067112801779468,2,79.4556579589844,624.37,876,1.40301423835226,0,1,81,0.988580462993507,NA,NA,NA,NA,NA,NA,NA,-0.116667073263386,NA
"82",2002,"Chinsali",0.242154255714286,3,64.5172342659947,1795.33,1605,0.893986063843416,0,1,82,-1.04212961391726,NA,NA,NA,NA,NA,NA,NA,-0.687275775748646,NA
"83",2002,"Chipata",0.498661380856181,3,60.8658866882324,37294.01,45235,1.21292936855007,0,1,83,-0.902225331215363,NA,NA,NA,NA,NA,NA,NA,-0.969023331470929,NA
"84",2002,"Choma",0.409545953493251,1,40.2325782775879,25667.89,14085,0.548740079531274,0,1,84,-1.69051304332912,NA,NA,NA,NA,NA,NA,NA,-0.659230987306878,NA
"85",2002,"Chongwe",0.660787823762188,3,42.0753867882342,8876.51,5050,0.568917288438812,0,1,85,-2.09511794239748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2002,"Gwembe",0.164250558333333,1,37.2124824523926,2515.31,88,0.034985747283635,0,1,86,-1.74072553121992,NA,NA,NA,NA,NA,NA,NA,-0.648760735701888,NA
"87",2002,"Isoka",0.231777860352436,3,58.2656014503082,5905.02,6206,1.05097019146421,0,1,87,-1.24337458926446,NA,NA,NA,NA,NA,NA,NA,-1.06029397477852,NA
"88",2002,"Itezhi_tezhi",0.23108075,3,NA,NA,NA,NA,NA,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2002,"Kabompo",0.432285179587482,2,87.4137991934912,2915.02,3251,1.11525821435187,0,1,89,2.06085952869553,NA,NA,NA,NA,NA,NA,NA,-1.30765584691317,NA
"90",2002,"Kabwe",0.064040313172043,3,55.4256858825684,2370.49,1882,0.79392868141186,0,1,90,-1.54406682753039,NA,NA,NA,NA,NA,NA,NA,0.786642731923294,NA
"91",2002,"Kafue",0.528760318583757,3,42.7996308823262,6411.43,2601,0.405681727789276,0,1,91,-1.92776144560392,NA,NA,NA,NA,NA,NA,NA,0.0973894265746888,NA
"92",2002,"Kalabo",0.83831846686918,1,81.6446618381935,4325.87,2230,0.51550323981072,0,1,92,1.13667904593347,NA,NA,NA,NA,NA,NA,NA,-1.14892483397366,NA
"93",2002,"Kalomo",0.735804612252112,1,38.8848617076874,29786.24,11709,0.393100975483982,0,1,93,-1.71811712550769,NA,NA,NA,NA,NA,NA,NA,-0.125849826888915,NA
"94",2002,"Kalulushi",0.024153778454587,2,79.4556579589844,1647.82,2931,1.77871369445692,0,1,94,0.988580462993507,NA,NA,NA,NA,NA,NA,NA,-0.589133784033247,NA
"95",2002,"Kaoma",0.740862055043887,1,75.1405709889836,7547.32,4487,0.594515669138184,0,1,95,1.10809924514236,NA,NA,NA,NA,NA,NA,NA,1.13228584581857,NA
"96",2002,"Kapiri_Mposhi",0.429384674952943,2,NA,NA,NA,NA,NA,1,96,NA,NA,NA,NA,NA,NA,NA,NA,0.386388841650886,NA
"97",2002,"Kaputa",0.364043821558441,2,75.1631731109068,1661.57,2066,1.24340232430773,0,1,97,-0.519784960854554,NA,NA,NA,NA,NA,NA,NA,-1.5460834649386,NA
"98",2002,"Kasama",0.0685982280701754,2,70.6411898501284,1988.84,1988,0.999577643249331,0,1,98,-1.09923298482317,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2002,"Kasempa",0.2244653125,3,75.5725016375772,3412.75,3705,1.08563475203282,0,1,99,1.00219218511058,NA,NA,NA,NA,NA,NA,NA,0.527156757375741,NA
"100",2002,"Katete",0.395734946922437,3,61.2608777826483,29463.41,33683,1.14321458378375,0,1,100,-0.690762186201015,NA,NA,NA,NA,NA,NA,NA,-0.451802074381209,NA
"101",2002,"Kawambwa",0.0883364743589744,2,80.5069376904031,2356.85,3944,1.67342003097354,0,1,101,-0.151797715746028,-0.753423871027629,NA,-0.568705915055686,8912.01866816979,6447.77590257452,5102.22970741288,3851.90733571343,NA,-0.872797102396996
"102",2002,"Kazungula",0.304549092261905,1,44.9027236286719,7408.53,560,0.0755885445560725,0,1,102,-1.18610677982882,-0.789306115819813,-0.125697014231019,-0.683967069648382,9583.89697865898,9542.17279763174,3746.60497429039,4079.99566762362,0.447909307340822,-1.18150313871079
"103",2002,"Kitwe",0.00300810185185184,3,NA,540,302,0.559259259259259,0,1,103,NA,-0.0721620896862944,0.846841241959681,0.229945282939312,9743.98423839383,11411.1851036479,4065.40625314426,5011.41389207849,0.949120177627219,-0.116857807946006
"104",2002,"Livingstone",0.450079872807017,1,40.116283015201,1214.16,11,0.00905976148118864,0,1,104,-1.18822803309841,0.315667055042159,0.4961620903005,0.787666389361491,9816.33740911604,13261.9146774196,3778.96640008832,5432.10409247603,-0.0890933698702092,0.229010517023069
"105",2002,"Luangwa",0.363682066268191,3,37.6720008850098,1510.9,136,0.0900125752862532,0,1,105,-2.09677161698975,NA,NA,NA,NA,NA,NA,NA,-1.15424524951392,NA
"106",2002,"Luanshya",0.00208565789473693,2,72.1675720214844,1072.61,818,0.762625744678867,0,1,106,0.00637899114086884,-0.332379969383282,-0.37206949075023,0.482664146044154,5656.95134918908,12650.8550238555,2631.29865571209,5687.2293611423,-1.04531773068517,-0.19948956411386
"107",2002,"Lufwanyama",0.01517425,2,77.2995428634902,7571.42,7415,0.97934073132913,0,1,107,0.830034132054712,-1.08455851454493,-0.582197507048229,-1.82932509394923,816.818580953892,-2322.42626714106,1687.03250027457,-429.717134571713,0.493387539591585,-0.95059679675775
"108",2002,"Lukulu",0.831750248292656,3,83.3989597143129,4351.4,3038,0.698166107459668,0,1,108,1.61914272743376,-0.594927340803415,0.574070085334472,-1.20626006303605,89.4396149546643,-1194.38374215456,650.306073552224,-620.33041792864,0.0666882328181721,-0.454587420920245
"109",2002,"Lundazi",0.546545028582954,3,62.7377435001758,27118.71,31056,1.14518721576358,0,1,109,-0.738959691136329,-0.220837741144153,0.468802157098631,-0.673013738214105,-2934.09911821253,-2394.63859721191,359.441089966395,-177.08889051827,1.17696776099064,-0.200524562765962
"110",2002,"Lusaka",0.325452495748711,3,45.1784515380859,NA,NA,NA,NA,1,110,-1.93315507346777,-1.31956464225819,-1.00915116659787,-1.62544534816096,-3200.34099276032,-821.527787211909,-171.758737214415,81.82110948173,-0.909938443243006,-1.21479479251121
"111",2002,"Luwingu",0.192577772235577,2,73.281820554991,1134.32,1042,0.91861203187813,0,1,111,-1.00994291326379,-0.876866086573222,0.53227429020113,-1.03645150130883,-4102.0648068288,116.101083267407,-760.539037474331,283.150636402625,NA,-0.677079679358958
"112",2002,"Mafinga",0.147839951850095,2,NA,NA,NA,NA,NA,1,112,NA,-0.469914684224709,0.496527136864678,-1.03905788285612,-9029.12819971417,-14482.6773303028,-3196.73937671849,-4545.75718915415,-1.06357985038416,-0.357477660262597
"113",2002,"Mambwe",0.193971290217391,3,61.3825439263966,6041.21,7484,1.23882467254077,0,1,113,-0.64883897716164,NA,NA,NA,NA,NA,NA,NA,2.97067336041799,NA
"114",2002,"Mansa",0.303189845900178,1,77.5964779231859,498.71,998,2.0011630005414,0,1,114,-0.154228550172942,-1.36636335875658,-0.667076223911788,-1.64407079254879,-12994.7198691918,-14811.0245828574,-5036.06358678937,-4837.99446258127,NA,-1.07525411758167
