"dekad","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116"
2,"2002",173.3973,95.72189,123.8329,96.85738,193.7603,63.98668,72.59103,207.3415,42.39806,41.09889,175.8119,161.5695,174.0878,101.7333,178.2573,178.0874,136.3237,42.90384,54.20815,140.7981,58.95856,56.15942,47.29135,60.07467,95.16729,86.30944,134.3497,57.80698,49.14435,76.68113,51.23449,200.3606,134.1457,99.01397,110.8409,83.91,81.64057,127.6224,146.3281,174.5958,161.3388,88.99319,46.46892,174.6308,129.6154,82.74185,36.22093,91.53192,55.18896,82.88612,156.3307,172.9483,115.0187,155.3053,157.8873,164.7216,103.4762,166.3691,47.27656,134.4303,140.8893,96.13459,152.3151,183.487,143.2869,134.8479,52.74276,98.91261,211.3234,84.71597,133.3552,75.64214,60.66397,108.5029,132.0767,95.50858,99.65366,190.6945,135.0183,72.33844,89.51034,90.51093,147.6307,46.61122,75.88819,130.7231,107.9044,89.85998,53.28288,68.67342,71.93949,160.6317,105.5363,101.8309,90.09345,108.3409,58.46023,123.7393,60.24382,196.5817,70.41443,91.52544,143.0492,52.95913,54.65973,53.93035,109.0112,47.76957,61.71954,55.54105,142.1956,49.30614,117.7404,174.1172,98.62817,32.33608
3,"2002",50.01179,62.70406,57.14648,30.09251,113.2808,55.16536,55.39128,125.5672,39.31509,55.57067,77.21548,89.01475,76.42645,79.41293,56.32582,51.62843,95.63827,43.37225,60.62578,52.75685,36.65047,55.19774,35.30865,79.63168,73.99572,37.30599,67.57638,60.94876,53.51896,67.02682,33.31386,70.51318,97.19103,68.78229,71.3072,62.82328,63.78822,70.24174,86.77123,51.99203,51.86057,70.92796,49.13461,74.70425,57.52155,57.71208,46.4596,61.03603,51.16103,40.68927,61.26389,60.93129,69.71176,55.31009,53.83863,105.9233,69.07201,99.63755,56.12043,60.55965,77.84193,71.85902,61.93061,125.3699,83.77074,62.92968,45.14635,109.0466,96.70832,64.57945,36.74162,50.48169,42.3549,55.57879,76.14137,73.78603,86.5536,89.25808,82.57257,49.41515,48.48628,72.10476,84.98331,46.01162,68.49834,95.40321,93.42445,75.73028,59.93715,31.90064,53.05968,74.89998,72.23955,56.68546,74.28367,47.51336,38.6739,51.36699,54.89154,107.8215,51.42606,92.59081,42.87739,45.56496,62.34562,50.56605,76.60951,32.81424,74.53979,31.93464,53.33716,54.92507,101.8043,52.31488,57.50206,21.35092
4,"2002",101.5595,70.02116,78.31046,85.04704,75.39249,33.98749,79.76199,87.17403,42.00114,36.03688,81.96525,94.04169,77.95774,85.31956,113.3166,115.7686,75.33037,42.98035,30.89854,68.47794,22.99645,30.94294,41.68773,98.74587,63.07869,36.12366,86.53023,22.20724,32.31081,59.07387,30.93407,81.25453,51.91894,82.92466,62.40224,34.26594,81.85383,115.9488,44.45458,103.1097,103.6557,93.33482,38.86412,77.5286,71.76749,65.83267,22.36796,52.77004,36.20532,42.79346,70.36091,61.03799,69.46317,89.00401,85.27869,88.34816,105.9235,78.54356,25.73127,93.20403,103.499,78.04288,97.76436,70.13953,82.34974,62.87212,42.82863,72.30538,71.06391,59.16401,46.83467,58.12102,26.70365,76.04874,51.23858,105.0073,84.70914,82.69788,54.06156,36.88929,41.96883,78.67796,62.70565,35.27845,75.21264,72.34226,85.4705,54.04142,54.64579,29.59443,83.98001,79.6556,35.01917,46.38994,78.09541,57.86577,23.81439,79.0087,37.86614,70.87657,41.93146,65.14718,50.96801,32.25178,49.17663,36.12481,100.8336,56.46173,53.68801,30.21492,95.65778,39.137,60.32526,111.5771,89.08396,30.373
5,"2002",13.12049,44.16906,36.92469,57.5126,67.18548,23.40135,95.48859,92.53345,11.7858,24.18339,73.81029,85.98846,68.07649,74.58797,23.89232,20.76448,82.16051,10.17406,28.58292,80.52177,21.39214,22.56811,10.74774,53.83154,69.25249,28.06368,60.17801,32.73957,21.41014,90.78839,25.21849,69.90919,54.05866,78.0261,76.11067,43.53292,101.3937,91.26648,44.43195,11.79655,10.6475,95.59724,29.90418,68.06253,78.29146,108.7637,32.51144,48.52034,15.45265,35.69147,73.12268,57.94841,82.38535,30.95733,50.39999,89.35107,86.61656,87.21105,26.7998,32.88504,95.63979,67.38428,19.12492,73.17724,71.47031,77.10095,14.73175,81.10675,58.54828,72.39943,66.61902,93.36549,14.88773,59.8459,52.58304,95.90128,78.28893,63.18692,62.13823,40.73991,24.31753,71.81924,49.55071,37.07926,73.59653,75.46445,49.89185,51.25927,86.54572,19.92612,102.3201,76.18333,35.14531,44.48524,92.48236,32.6559,7.491009,21.83212,21.52405,74.87683,65.97543,71.48043,76.3989,49.56099,63.01915,19.23058,76.58218,12.88117,75.12862,20.82464,14.00651,60.79889,43.91226,21.88872,67.07051,33.60835
6,"2002",31.95802,35.1766,49.21788,25.07672,60.55367,1.543217,39.39904,109.5872,0,1.5544783e-05,55.99633,71.39193,51.7448,20.22678,42.62364,39.6077,107.6611,0,3.219599,40.37838,0,0,0.009993376,59.73492,19.06557,2.281584,16.93442,16.39731,0,14.75197,0.003839785,49.2655,37.03936,44.52952,3.570578,18.84671,38.03721,23.08053,27.09114,34.72761,31.17589,89.97103,0.01433369,51.75848,39.63505,7.638723,0,2.348688,0.1022274,11.47981,56.90837,51.09527,11.10226,38.356,41.83626,70.37537,40.72356,112.0118,0,18.45575,66.21797,30.37021,30.29536,91.46015,34.76149,48.68419,0.02654359,9.666444,64.32732,23.62947,29.51975,4.739489,0.007925483,25.24001,41.94824,64.05091,25.15483,54.34282,25.67072,0.001052233,2.053863,7.787224,39.64978,0.4004682,90.01334,104.3684,50.5,12.67271,8.213381,0.1541717,64.50286,57.33041,18.42947,6.751279,35.21349,11.81816,0,10.45695,0.1774282,68.04089,6.897552,4.339159,24.7334,0.6613577,0.05916316,2.3260591e-05,23.36896,0,7.232788,0,19.90209,0.7461601,38.90058,43.26561,22.88857,0
7,"2002",40.99711,47.24862,61.83607,44.76905,70.36653,15.89341,95.45637,94.82531,24.77086,13.94233,37.62432,97.77287,37.59898,70.83041,49.91191,45.69421,95.51618,25.61398,11.26222,38.44888,16.26967,10.86625,24.42185,104.0822,62.02177,20.74184,26.96689,6.086544,15.44429,33.12321,6.821617,38.12502,47.91442,69.05202,18.03046,14.83014,102.4578,120.2175,21.72155,39.45691,34.42323,109.0605,16.39172,36.63286,41.95606,28.00006,6.89349,27.78505,25.84044,19.10709,31.79681,34.85292,18.72144,47.72163,57.87996,74.07765,126.5003,102.2321,14.13006,31.80653,124.0671,86.93105,34.31197,74.82257,46.12065,29.72021,18.30554,124.0978,53.81488,27.69434,17.07343,31.47085,19.02064,43.22206,29.71667,122.5,130.8814,30.48682,22.82121,31.25878,17.0943,90.48663,36.63765,15.86419,99.84956,84.59969,81.06444,63.83129,31.4492,11.24611,107.4053,32.48214,25.59343,16.91748,109.4641,40.43237,18.34336,37.493,20.61402,61.82529,38.74125,91.32355,34.54242,27.95519,48.45675,14.57052,82.59321,28.08407,29.32972,17.48247,31.34211,45.24106,43.05419,51.6679,32.69036,5.755028
8,"2002",49.5842,31.77423,41.13729,41.35303,48.59762,15.42777,82.36225,85.37685,13.24363,16.63677,57.74321,54.26225,55.43282,29.52896,42.87504,50.04593,89.40807,15.07747,25.42785,61.66879,13.33146,21.23976,5.222074,81.12984,44.22815,29.61018,23.69404,28.44678,21.61913,29.35331,12.79189,67.04503,51.08005,38.65672,34.82175,34.96767,78.36516,45.47036,40.152,43.47321,48.12836,103.842,11.31161,65.87166,46.67236,25.82369,11.76733,46.6214,29.21644,42.15692,57.43045,53.259,18.35939,38.9264,34.37743,62.15694,48.91681,74.45167,18.04065,52.13551,53.39946,60.14656,40.76472,57.03564,31.56724,54.12861,13.30183,39.32068,43.92422,18.83486,51.2882,39.70337,17.91669,21.9122,44.4876,96.67085,56.98452,63.11164,36.93284,29.85823,28.73199,26.77816,53.36908,10.8427,132.0466,93.98936,55.02613,40.93629,26.76767,16.95522,127.0803,55.22036,22.67471,42.90149,73.81081,60.99508,15.50107,58.93428,30.24172,55.0211,46.16915,29.59529,69.87162,20.86529,36.21679,11.86599,31.24399,8.628799,39.66755,6.224638,51.3699,32.92177,60.05525,58.75651,19.12474,6.929065
9,"2002",37.76706,60.44745,75.40907,73.62958,108.3893,0.788995,79.93719,116.8399,3.545995,0.6108591,66.46884,68.01254,55.85167,74.90498,40.80641,52.96198,119.5768,2.193342,0.2633382,50.3893,6.350165,3.616104,1.610609,93.91188,74.95069,9.30264,37.52256,1.041365,2.586915,34.79053,7.689749,57.80806,58.69905,69.10634,13.81101,3.896615,65.13182,90.6153,27.46527,43.89239,25.11378,107.1549,9.903632,63.85716,57.41833,31.53794,0.6607491,14.72903,9.077188,10.63836,43.90118,42.76823,13.1412,53.03633,68.6021,61.82347,109.8179,117.8814,0.3872879,21.27914,98.66341,98.33311,34.4269,112.4708,37.81917,24.04468,3.8886,96.06903,91.01273,46.36854,18.72853,31.42326,4.643352,66.29949,17.13311,88.73282,95.7768,72.96754,18.88187,19.88757,8.351835,88.53623,52.9489,12.42123,119.9407,125.2383,68.19302,90.63207,21.15867,5.084321,90.06036,49.44472,9.31383,10.99407,68.45505,20.73721,3.617091,17.50634,5.864283,80.72019,26.18643,104.8727,34.21352,15.72126,21.99618,2.370139,79.53418,2.036617,24.43093,0.9022824,13.6659,16.18781,69.96117,52.58129,56.27174,1.117629
10,"2002",8.29327,11.93453,14.8427,0.01998685,16.19877,2.148592,56.68254,11.57745,1.270144,5.219795,16.81866,10.58257,17.04555,14.41972,1.684958,10.36087,24.1896,2.064591,0.117849,9.785363,5.295571,0.4506228,8.6058,34.38584,9.123393,2.145934,1.108992,0.2547704,0.6974518,8.531897,2.858164,21.66539,6.758174,20.10791,9.495441,1.761032,46.0267,17.166,0.9796479,7.051887,4.033712,59.11708,3.001707,11.86014,11.91928,11.23896,2.156454,13.33233,0.5728821,0.7650089,7.731253,7.876514,2.814708,5.920785,10.55801,8.654297,49.69967,20.90108,1.280898,5.999692,23.34917,10.12887,7.781929,15.85507,1.211754,11.46026,4.522194,6.143581,24.36358,3.324424,4.160668,14.62448,8.368131,6.552834,2.707515,55.42203,33.71575,21.80659,1.544,8.352908,2.657986,11.8345,4.20433,4.511238,44.24052,20.36276,22.51766,13.15367,9.303356,9.610663,64.19849,10.64506,0.5539374,4.665046,53.4091,6.18941,3.780013,9.68219,0.05936196,16.015,15.23901,5.793283,4.66052,2.8402,3.285184,4.739496,13.77743,13.23614,16.78235,3.753477,6.884858,4.979743,6.547025,13.38953,0.6119046,1.367573
11,"2002",19.85575,8.45057,14.56736,20.98454,55.88977,67.76832,85.93616,28.15589,112.9226,89.87508,47.11832,1.739909,48.57965,0.1886203,5.800506,11.83179,61.01479,96.98947,57.72666,16.01187,103.4545,87.44698,119.4016,48.33081,3.942461,58.13145,13.29144,50.07158,84.23029,52.83163,84.02386,42.30508,40.54047,10.11365,68.1985,43.1842,60.69114,1.583729,61.09912,17.87143,21.54782,37.87661,45.80864,47.31157,6.546747,67.68819,42.2897,83.05268,50.45185,34.37872,41.78194,60.91533,41.68238,6.336112,5.865993,5.970685,2.25658,23.6142,116.0697,3.570478,1.785826,5.85535,10.19248,43.16176,35.66487,29.83545,88.06153,3.915474,24.01715,28.57754,29.04597,67.52157,106.4898,0.6445221,54.12035,13.40736,13.40396,44.51931,68.41053,50.82016,69.62357,0.7875468,39.79199,37.98101,56.11363,75.6398,45.74058,4.525173,27.24697,71.1661,57.94744,33.19242,55.8111,89.68089,42.20702,28.25303,123.989,7.20522,52.55074,6.104312,46.78712,2.474641,14.55822,28.91977,23.44336,82.36523,1.191748,102.3255,45.43717,105.2132,11.93007,20.04273,26.12166,20.89933,13.16819,65.96208
12,"2002",0,2.052083,0.5144987,0,0,0,17.53431,0,0,0,0,0,0,1.49194,0,0,0,0,0,0,0,0,0,0,1.982928,0,0,0,0,0,0,0,0,0.2000679,0,0,28.67712,0.8435408,0,0,0,13.24352,0,0,0,0,0,0,0,0,0,0,0,0.06257372,0.002747998,0,4.604737,0,0,0,0,0.6008042,0,0,0,0,0,14.01609,0,0,0,0,0,0.004458344,0,29.76622,19.77588,0,0,0,0,4.280094,0,0,9.617917,0,0,4.769067,0,0,30.38639,0,0,0,24.82302,0,0,0,0,0,0,7.222481,0,0,0,0,0.006416183,0,0,0,0,0,0,0,0,0
13,"2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"2002",0,0,0,0,0,0,0,0,0.252207,0,0,0,0,0,0.01362172,0,0,0.2421917,0,0.0152394,0,0,0,0.2666221,0,0.0256675,0,0,0.08577425,0,0.06636579,0,0.0327608,0,0.0108428,0,0,0,0,0,0,0,0.02814404,0,0.1887232,0,0,0,0,0,0,0,0.01000979,0.673892,0,0.05394753,0,0.01347183,0,0,0,0,0,9.1324444e-05,0,0,0.2311454,0,0,0.1026127,0,0,0.00025641304,0,0,0,0,0,0,0.00089946762,0.003539912,0,0,0,0,0,0.1275987,0,0,0.01360453,0,0,0,0.003403693,0,0,0,0,0,0.007846004,0,0,0,0,0,0.05903161,0,0.01532476,0,0,0,0,0,0,0,0
16,"2002",0,0,0,0,0.03229274,0,0,0,0,0,0.176903,0,0.5053313,0,0,0,0,0,0,0.005285629,0,0,0,0,0,0,0,0.00015402585,0,0,0,0.1122267,1.371938,0,0,0.03197246,0,0,0.3111341,0,0,0,0,0.08789682,0.00024463484,0,0,0,0,0.004711217,0.08159507,0.5245811,0,0,0,4.7891208e-05,0,0,0,0,0,0,0,0.00394302,0,0.07774471,0,0,0.04167565,0,0.04704396,0,0,0,0.07860169,0,0,0.08775902,0.04364809,0,0,0,1.349012,0,0,0,0.2106649,0,0,0,0,0.08033987,0.004380302,0,0,0,0,0,0,0.022177,0,0,0.006611532,0,0,0,0,0,0,0,0,0,1.704238,0,0,0
17,"2002",0,0.1197143,0.08983605,0,0,0.00079442014,0,0.02998456,0,0,0,0.1373923,0,0.05286402,0.01686608,0.00016671517,1.6233502e-05,0,0.02789233,0.1140787,0,0,0,0,0.01178281,0,0,0,0,0,0,0,0,0.4005143,0,0.0013419,0,0.07732914,0,0.001649892,0.00020190117,0.00068058725,0,0,0.2977286,0,0,0,0,0.01679706,0,0,0,0.1842556,0.02113221,0.1273814,0.00773862,0.01591812,0,0.00630468,0.05806455,0.01062224,0.08017627,0.003070605,0,0,0,0.003038551,0.007112152,0,0,0,0,0.4467425,0,0,0.001635827,0,0,0,0,0.0114256,0,0,0,0,0,0.00784325,0,0,0,0,0,0,0,0.01216616,0,3.9875638e-05,0.01182,0.03158986,0,0.002493248,0.01981429,0,0,0,0.3042279,0,0,0,1.3943137e-05,0,0,0,0,0
18,"2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"2002",0,0,0,0,0,0.006160273,0,0,0.01837787,0,0,0,0,0,0,0,0,0.02459314,0.001340577,0,0.02294889,0.0101525,0.01823018,0,0,0,0,0,0.03503731,0,0.01661968,0,0,0,0,0,0,0,0,0,0,0,0.1396639,0,0,0,0.3014815,0,0.09988206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003369836,0,0,0,0,0,0,0,0,0,0,0.03149348,0,0,0,0,0,0,0,0,0,0,0,0,0.001067097,0,0.01074474,0,0,0,0,0.02271222,0,0,0,0.09610232,0,0.210904,0,0.00036678687,0,0,0,0.3368839
20,"2002",0.06996119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002245319,0,0,0.01159958,0.001710551,0,0,0,0,0,0,0,0.03433628,0,0,0,0,0,0,0,0.02227854,0,0,0,0.01581446,0.1390466,0,0,0,6.8753339e-05,0,0,0,0.06105648,0.01048838,0,0,0,0,0,0,0,0,0,0.01187844,0,0,0.01323697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001567774,0,0,0.02365012,0,0.05723609,0.02774153,0,0,0,0.006038201,0,0,0,0,0,0,0,0.06187231,0,0,0.01511773,0,0
21,"2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"2002",0,0.4169748,0.05858342,0,0,0,0,0,0,0,0,0.0007207375,0,0.678023,0,0,0,0,0,0,0,0,0,0,0.7701578,0,0,0,0,0,0,0,0,0.01128203,0,0,0.001334399,0.05641355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01076526,0.02473198,0,0.001513388,0,0,0,0.00053360511,0.6225478,0,0,0,0,0,0.1218536,0,0,0,0,0,0.05176364,0,7.6238706e-05,0.01016378,0,0,0,0,0.4305642,0,0,0,0,0,0.6707374,0,0,0,0,0,0,0.004374599,0,0,0,0,0,0,0.2840722,0,0,0,0,0.2613498,0,0,0,0,0,0,0,0,0
23,"2002",0,0.2084874,0.02929171,0,0,0,0,0,0,0,0,0.00036036875,0,0.3390115,0,0,0,0,0,0,0,0,0,0,0.3850789,0,0,0,0,0,0,0,0,0.005641015,0,0,0.00066719955,0.02820678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005382631,0.01236599,0,0.00075669389,0,0,0,0.00026680256,0.3112739,0,0,0,0,0,0.06092678,0,0,0,0,0,0.02588182,0,3.8119353e-05,0.005081888,0,0,0,0,0.2152821,0,0,0,0,0,0.3353687,0,0,0,0,0,0,0.002187299,0,0,0,0,0,0,0.1420361,0,0,0,0,0.1306749,0,0,0,0,0,0,0,0,0
24,"2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"2002",3.042962,0.2822239,0.5382481,0.03369723,0.1236316,0.001257063,1.768541,1.931822,0.3556108,0.02626736,0.1700994,1.243075,0.1697329,0.5772862,3.238936,3.367296,0.4940506,0.01736424,0,0.9209464,3.493202,0,1.775448,10.09787,0.178804,0.7051125,0.1761059,0,0.0260091,0.3508683,3.889803,0.1535648,1.997532,0.9618399,0.2341292,0.0289204,3.90648,1.482649,0.3922823,3.104011,2.609969,0.9625697,2.587112,0.1547574,1.372613,0.3388561,3.800886,0.2344964,0.001042569,0.1346598,0.1638613,0.3451576,0.2619295,2.075167,1.205062,0.7196321,0.9911143,2.581896,2.3887256e-05,1.195032,1.416609,0.04295875,2.592418,0.4201762,0.4820827,0.1601595,0.866032,0.4139983,0.1950185,0.2867922,0.3528601,0.2941901,2.067875,1.186449,0.07428225,0.4190479,0.411374,0.1539849,0.1738867,0.6321657,0.09117498,0.8207015,0.9098997,1.691855,0.03833371,0.09132338,1.686317,0.2477108,0.521854,1.723751,0.05320255,0.1922133,0.02326503,0.2115314,2.268406,0.147865,2.913254,0.4059627,0.005691078,0.4321865,0.2586009,0.6130297,0.4742647,1.045201,0.08764867,0.07621011,1.023795,0.1533202,0.3040534,3.344109,1.557392,0.3081643,1.970604,3.202223,0.1331554,4.163415
26,"2002",0,0.105973,0.04853079,0,0.2345289,0,2.273276,1.002187,0,0,0.3099002,0.1383855,0.2833458,0.906278,0.003041968,0,2.410189,0,0,0.05074809,0,0,0.009645615,0,0.2493533,0,0,0,0,0,0,0.3055151,0.05622305,0.3250252,0,0.01683566,4.787004,0.2376692,0,4.5155099e-05,0,6.152746,0,0.305667,0.164265,0,0,0,0,0,0.3367711,0.2165755,0,0.1003375,0,0.06011565,4.588458,1.831191,0,0.004749734,1.488327,0.01954458,0.04329953,0.7781803,0,0.2505172,0,0.2164115,0.1555141,0,0.01485043,0,0,0.2219175,0.1257575,10.48551,0.4737357,0.2983995,0,0,0,0.2988024,0.1338111,0,3.512496,2.222783,0,0.5301891,0,0,3.505226,0.3311138,0.01039602,0,2.392886,0.001942361,0,0,0.001881282,0.04813137,0,0.2103497,0.006113152,0,0,0,0.8728175,0,0,0,0,0,0.1454402,0,0,0
27,"2002",0,0,0,3.145795,0.1891425,1.2433,1.869873,0.4326052,0,0.447237,0.4354777,0.03563859,0.5906546,0.5400344,0,0,1.160794,0,1.252224,0,0.07904658,2.407106,0,30.59863,0.4721464,2.225431,1.90516,0.3884812,0.2543597,0.8371757,0.008547171,0.4970071,6.885194,0,4.80305,5.269629,1.925507,0.3967987,2.355453,0,0,4.157011,0.00079191074,0.4243976,0,3.42284,0,3.159778,0,0.08723178,0.4540703,0.8336173,4.26462,0,0,0,1.224749,0.7608562,1.477233,0,0.3534224,0.04678578,0,0.3336721,4.254331,1.405952,0,3.414088,0.1257551,0.3642863,0.7179794,3.549982,0.02926915,0,5.685503,1.529832,1.897989,0.4071135,4.724295,0.3192505,5.303586,1.533541,2.731105,0,1.648396,0.941743,10.56655,1.666233,4.125475,0.9361461,6.983445,0.4132462,0.7628002,9.321741,1.312538,0,0.00218037,0,0.07228502,0.05138359,1.958748,3.027612,0,0.04559949,0.09624677,0.04651412,0,0,0.2997472,0,0,0.04030685,1.429376,0,0.3490099,0
28,"2002",2.836482,0,0,24.71779,0,10.10517,14.46631,0,5.584224,8.442539,0.7463058,0.00293857,3.120862,0,1.3786896e-05,12.55144,12.2316,0.002136082,2.334283,0.04925931,26.45754,11.95613,6.362214,19.92418,0,27.08601,3.230508,0.00015345715,7.693941,12.50034,26.47948,0.3256477,11.89312,0,7.156912,0.01324296,5.242988,0,4.054819,10.52653,0.06949419,26.02206,25.71596,0,0.1314678,12.48446,3.574812,16.33193,0.003769887,0,0.002810582,7.203705,1.296296,0,0,0.05625815,4.687252,0.5690714,5.687038,0.6365466,0.002227547,0,1.565657,0.6691791,21.60538,3.9963652e-05,15.9212,0,0,6.759849,0,15.61466,15.72736,0.00082069257,1.420031,28.73904,1.038989,0,7.950767,34.58547,14.42814,0,10.7025,33.56128,29.04107,17.87985,16.34372,0,55.20684,18.38978,1.107781,0,1.202263,20.91634,11.57195,0.1558321,20.32622,0.3018005,2.002885,0,45.56339,0,0.02550423,33.86109,45.9081,15.85041,0,0.005934911,15.14169,15.65436,0.1205342,46.21014,13.78713,8.375359,8.313831,14.48963
29,"2002",0.2927744,0,0,0,0,0.00080269604,19.46384,0.2165878,0,0,0,0.01784279,0,0.1893718,0,0.468841,0.4890112,0,0,0,0,0,0,25.96889,0.1655657,0,0.04031059,0,0,0,0,0,1.489741,0,0.2856713,0,15.74488,0.1459341,2.672842,0.5124146,0,6.625957,0,0,0,0,0,0,0,0,0,0.4204157,0.06243447,0,0,0,0.4993716,0.3766336,0,0,0.1769443,0.01640619,0,0.1426124,0.1907256,0,0,0.9663833,0,0,0,0,0,0,0.4337998,4.939927,5.385368,0,1.878099,0,0.2652008,0.5349154,1.032925,0,2.595377,0.4310946,2.048203,0.5742831,0,0,13.17679,0,0.4208471,0.2626482,19.04243,0,0,0,0,0.01371056,0,0.8642586,0,0,0,0,0,0,0,0,0,0,1.041574,0,0,0
30,"2002",14.23024,0,2.7187631e-05,22.78714,9.922174,20.77229,26.7939,24.10883,17.211,16.33707,21.87228,10.8262,23.87891,0,10.71033,7.323424,26.99324,16.38626,11.68838,9.299111,17.1046,13.6333,13.20125,43.36223,0,24.61765,12.44321,17.74804,17.5617,13.56077,10.49928,22.14495,47.82569,3.521321,9.763417,18.71192,14.25379,1.542136,31.73134,15.12253,9.784306,27.01877,12.12719,24.63561,6.744089,9.215338,2.876569,12.93079,10.77021,9.242115,23.01639,25.45546,11.8912,1.738714,0,9.134398,13.24416,27.69993,6.51144,2.381388,14.18371,0,3.357734,13.83308,22.90845,25.68903,20.66595,0,9.881699,14.52332,14.60621,13.25536,20.81623,0.06773368,25.0724,25.91854,3.759486,21.39344,21.31476,26.69278,24.29264,0,40.96717,22.6795,16.49096,15.12544,35.86666,0,23.4718,25.68036,17.8318,23.89681,24.13739,10.33193,9.806725,7.818984,17.29561,1.147018,10.55825,11.83544,19.62157,0,8.687846,23.99636,26.70318,25.06962,0,14.03595,20.22277,7.094705,1.304778,30.25033,50.13366,7.811742,14.95622,2.917901
31,"2002",34.10618,21.56637,23.01564,48.22149,60.64725,67.77061,60.97822,60.48453,48.53375,68.44727,67.64682,54.34639,68.55897,28.91679,36.41967,37.74191,76.47997,44.34924,74.04865,34.23932,23.82154,71.37543,21.38558,54.80932,30.6379,30.20381,53.77401,75.21672,61.03194,22.41013,23.32405,64.62255,70.24844,44.54234,43.78481,62.21006,57.57571,51.39849,48.29243,35.47443,35.1533,76.51913,26.37589,60.49316,34.47327,28.68049,15.21935,35.74466,35.35934,45.68383,64.73386,70.61502,42.95842,34.27265,20.96657,47.62554,57.72868,68.09866,65.94381,34.68668,64.02387,27.91382,36.79736,61.89801,66.84208,59.98455,45.35774,36.6064,52.36131,30.62872,45.04138,26.12134,26.75375,31.87048,57.2074,68.13068,44.88427,54.07079,52.22815,33.5085,42.25579,37.46323,85.7457,27.24201,77.75197,73.2896,53.76917,27.2563,23.33371,29.47336,73.70494,56.72595,60.16964,32.96727,51.9191,37.18686,19.50658,40.00364,52.9464,50.18642,38.06433,35.62624,37.9459,35.54943,35.89539,63.39894,35.49359,33.29263,25.12496,9.825084,38.31096,37.28177,99.72938,40.55907,44.40924,16.53157
