"dekad","year","1","2","3","4","5","6","7","8","9","10"
19,"1987",0.06469449,0.00909979,0.1867892,0.02295721,0.05951055,0.1371774,0.01232219,0.07394125,0.04768312,0.02134016
20,"1987",0.0530143,0.00015940655,0.1507898,0.005293954,0.03339329,0.09337651,0.001325176,0.015013,0.00088129751,0.004818548
21,"1987",0.0681911,0.01192724,0.1484364,0.03084781,0.04751768,0.09821612,0.03063248,0.02954388,0.001911434,0.01371269
22,"1987",0.08789647,0.05610364,0.08196037,0.03579551,0.08615622,0.07388561,0.06500951,0.02849923,0.01506974,0.0263691
23,"1987",0.1039254,0.08352088,0.07041305,0.0863231,0.1056287,0.07814966,0.1158521,0.06581132,0.02232336,0.04423866
24,"1987",0.1934065,0.1874097,0.1287301,0.4344037,0.1812561,0.1780263,0.4806229,0.4056986,0.12717,0.2022062
25,"1987",0.02674452,0.001102738,0.04752469,0.4642261,0.05361405,0.1584786,0.6613703,0.522072,0.01789504,0.0952701
26,"1987",0.09598282,0.03816358,0.12056,0.8287177,0.143214,0.2614847,0.8208321,0.8288234,0.1148516,0.2462253
27,"1987",1.82448,3.73131,0.7614402,6.551808,1.416856,1.38404,8.978548,5.641189,1.652158,3.766346
28,"1987",4.074983,6.329164,1.646839,7.181092,2.631247,3.230057,17.52389,6.529931,4.255193,7.121396
29,"1987",4.594896,5.161394,2.146576,13.75989,2.583738,3.178879,19.61945,9.343664,5.130854,11.06925
30,"1987",5.300931,6.754254,4.285419,18.0658,3.044023,6.017848,12.82876,16.6531,4.698264,5.955405
31,"1987",9.449851,14.57618,9.495196,25.65606,9.530886,7.716768,30.34094,17.04501,9.781634,13.76612
32,"1987",6.159514,11.82018,6.972891,15.3216,3.834099,6.428051,19.62305,14.02096,4.153432,12.16724
33,"1987",35.4583,60.22571,26.28143,60.03923,17.64856,42.23282,68.66515,39.73852,26.21903,37.6069
34,"1987",65.90918,67.03977,41.55202,67.18447,56.18403,54.45972,78.89218,71.68082,62.27101,74.07377
35,"1987",62.09107,57.07826,38.96354,41.72345,64.80986,39.22691,64.91653,46.6908,65.21548,63.03893
36,"1987",65.6188,85.73186,51.90387,59.11634,47.30796,68.80946,102.1135,63.04564,51.99959,83.37844
1,"1988",51.39972,64.31568,60.38726,116.7298,28.06367,78.58267,77.34515,103.3521,39.29402,40.86446
2,"1988",56.21347,77.19606,76.62231,120.9997,44.53141,80.05387,80.54002,88.06914,34.09112,73.08739
3,"1988",100.7469,125.5861,104.268,59.23329,102.4787,97.63879,101.1704,50.90432,58.82941,54.9327
4,"1988",45.06526,77.63108,82.26098,94.11596,16.22839,102.3005,62.01385,97.8076,17.94588,17.722
5,"1988",118.0727,139.6722,126.0823,84.49341,96.79867,92.61281,112.6359,73.27163,92.88676,99.58672
6,"1988",65.10838,44.50853,62.20301,51.3213,63.7243,42.86945,40.6875,52.89398,77.49771,48.69265
7,"1988",93.97821,147.573,78.86842,95.5137,100.4613,106.7285,129.4053,64.13482,76.49309,104.1562
8,"1988",37.64613,43.07456,85.81976,84.35567,32.71901,98.07545,71.25465,88.15667,24.46184,32.50906
9,"1988",9.155053,12.42363,19.15635,46.69621,5.970417,42.98146,30.25462,67.98031,6.59842,31.59214
10,"1988",4.972665,5.601369,11.10638,22.65318,2.570957,10.70995,35.99456,12.91641,5.51643,30.2303
11,"1988",4.557838,3.653237,8.469246,10.86121,2.570492,8.884614,6.579449,8.264433,5.314075,20.41273
12,"1988",5.081849,3.513231,11.0075,9.229255,4.162101,7.727956,11.37962,9.73336,6.957367,22.11353
13,"1988",1.579697,1.446162,1.768288,2.886617,1.514265,2.681813,2.054789,3.153148,1.397691,2.224786
14,"1988",0.6128839,0.2786621,0.9596095,0.9184189,0.5058553,1.556869,0.2948993,1.27474,0.5838153,0.5240293
15,"1988",0.3912503,0.06509101,0.8594152,0.4133093,0.2798044,1.520648,0.07779744,0.9090125,0.4312875,0.22751
16,"1988",0.2858763,0.2690204,0.4690252,0.4372263,0.2995999,0.5262602,0.3164317,0.6288863,0.3522097,0.2635286
17,"1988",0.08224133,0.03120453,0.239366,0.04176093,0.1442816,0.183444,0.0819437,0.1822798,0.2698462,0.0755845
18,"1988",0.05158705,0.009459185,0.1802801,0.0104829,0.09975306,0.1183876,0.03806457,0.08583619,0.2029261,0.05489734
19,"1988",0.06472612,0.009099077,0.1831331,0.02289647,0.05978183,0.1368573,0.01232263,0.07391032,0.04794684,0.02134596
20,"1988",0.04885724,0.00014969426,0.1358135,0.005222969,0.03200778,0.08693293,0.001301536,0.01470123,0.00090491795,0.004807326
21,"1988",0.06818657,0.01192486,0.1451809,0.0304259,0.047766,0.09819593,0.03063522,0.02895719,0.001944062,0.01372813
22,"1988",0.08790979,0.05425141,0.08183941,0.03376505,0.08658146,0.07329372,0.06298809,0.02848346,0.01506788,0.02707172
23,"1988",0.1204546,0.08310682,0.08467011,0.08150449,0.1209664,0.08307035,0.1145385,0.06323261,0.02494861,0.04448122
24,"1988",0.1935574,0.1822535,0.1287012,0.4591745,0.1819851,0.1779957,0.8857627,0.4038737,0.1268949,0.206354
25,"1988",0.02719973,0.001279479,0.04890912,0.7315238,0.05121995,0.1605269,0.7083849,0.7181627,0.02020944,0.1234144
26,"1988",0.1019055,0.0384793,0.1216101,2.073153,0.1441244,0.27112,1.815391,1.878699,0.1552986,0.3600661
27,"1988",1.131284,1.328201,0.7259728,2.348707,1.002192,0.7488269,2.301325,1.736624,1.209337,2.296828
28,"1988",3.16658,4.740469,1.974758,4.351994,1.826261,1.612753,13.29687,2.680399,3.809507,7.296968
29,"1988",9.498099,10.0373,6.423721,12.61571,3.633082,3.268043,24.98799,7.884951,13.37946,15.97719
30,"1988",18.72529,26.65753,10.85023,24.83499,9.129125,8.938883,35.78181,23.0693,14.22598,21.64727
31,"1988",11.75953,25.60164,15.17513,47.54043,9.038304,25.27307,41.77097,44.32793,16.06116,28.80692
32,"1988",7.655518,19.11435,5.518139,16.58177,3.514971,13.14295,28.49204,21.35999,7.889312,17.49868
33,"1988",28.37525,57.22573,22.87361,52.14149,13.86267,47.61602,37.21539,67.81493,17.52435,19.10824
34,"1988",63.69529,78.34763,51.43609,59.40732,62.73443,53.16494,53.74901,61.31977,49.40905,50.62847
35,"1988",43.26582,54.91473,41.10319,75.70918,29.22047,60.49275,56.22568,55.92612,43.99255,69.9598
36,"1988",52.33361,69.24564,51.38268,95.78216,29.42549,64.50551,93.81829,92.85121,41.29935,75.4015
1,"1989",88.65926,109.1767,140.6111,112.0757,72.8798,118.4007,97.08743,110.9818,71.50217,85.29481
2,"1989",117.0458,93.09371,115.0188,52.71832,109.6431,68.66113,97.41972,43.95683,75.19511,67.1774
3,"1989",94.11918,114.1064,97.4423,73.26315,107.4407,72.26069,83.99307,64.16977,97.13412,113.3589
4,"1989",150.7965,108.8401,127.0744,79.00407,168.7978,90.57687,78.98533,77.02377,158.9666,104.4579
5,"1989",89.98228,114.6871,89.17267,117.3302,123.2684,106.6042,95.08093,97.85413,72.91975,75.72977
6,"1989",70.12398,54.47077,80.62201,31.73305,89.83996,64.59352,29.88407,35.959,91.72958,49.77258
7,"1989",40.77908,65.26041,86.03098,79.25727,58.23937,97.79983,64.53141,87.35113,13.06856,24.46667
8,"1989",36.54673,53.10943,40.05692,45.729,21.56662,43.33871,91.32153,47.87341,22.85382,55.81921
9,"1989",47.85531,99.52184,48.06105,87.15483,51.56769,88.549,71.04131,114.8205,15.49152,65.00443
10,"1989",9.693673,14.44833,14.40366,73.07814,5.820023,49.13971,32.63131,106.8247,5.962586,13.97976
11,"1989",3.324476,4.29916,8.571319,30.67018,2.057614,16.06757,8.691858,45.85085,5.279698,7.802324
12,"1989",3.85701,3.878616,5.240226,12.72229,2.935146,9.22243,13.70075,10.64044,8.701632,13.47128
13,"1989",1.532888,1.59242,2.30244,3.677285,1.505258,3.369072,2.041303,4.068717,1.170129,2.196283
14,"1989",0.6070538,0.3368669,1.391692,0.97696,0.5810952,2.684922,0.2829536,1.965046,0.4460449,0.498723
15,"1989",0.3523349,0.07249866,0.8377147,0.3665635,0.2915255,1.481042,0.07261121,0.9377482,0.3484084,0.2272398
16,"1989",0.2760227,0.2562533,0.4679958,0.4218574,0.2886845,0.5214856,0.2834938,0.6213331,0.3345198,0.2607163
17,"1989",0.07887277,0.02967183,0.2434128,0.0397571,0.1414677,0.1842877,0.08036689,0.179411,0.2542901,0.07554512
18,"1989",0.04670306,0.008776871,0.1651661,0.009639558,0.09169225,0.1124519,0.03688764,0.08357514,0.1791433,0.05349523
19,"1989",0.06473051,0.009105599,0.1888415,0.0228983,0.05952343,0.1368431,0.01232186,0.07401228,0.04776502,0.02134867
20,"1989",0.05295139,0.00015936367,0.150364,0.00525236,0.03338924,0.09205439,0.001324887,0.01502322,0.00087394298,0.004818278
21,"1989",0.06818321,0.01193768,0.1492113,0.03040156,0.04751509,0.09842749,0.03065629,0.02880118,0.001903001,0.01372861
22,"1989",0.08770274,0.05477312,0.08142832,0.03476144,0.08634646,0.07297398,0.06230487,0.02799288,0.01510778,0.02706885
23,"1989",0.103665,0.08161297,0.07006045,0.08365076,0.1058605,0.07759978,0.1123377,0.06306016,0.02236323,0.04531465
24,"1989",0.1929981,0.1836368,0.1282019,0.4076828,0.1815845,0.1772741,0.4759164,0.3765399,0.126932,0.2051737
25,"1989",0.02772277,0.001438464,0.04892189,0.4598885,0.05675408,0.1660467,0.5987278,0.6047144,0.02040769,0.08105692
26,"1989",0.102545,0.0446835,0.122059,0.6996913,0.1628361,0.2731979,1.225469,0.8583704,0.1403929,0.2595565
27,"1989",1.071856,1.348099,0.7349365,1.735893,0.9420359,0.8210974,2.484645,1.582493,1.179859,1.783286
28,"1989",2.101697,2.540604,1.034971,10.46678,1.503295,1.281588,28.27548,6.652645,3.180529,12.13815
29,"1989",1.593935,1.716309,1.317663,5.335797,1.498706,1.568875,5.634443,7.195743,2.6707,6.845789
30,"1989",7.700332,7.940138,3.126075,19.15305,4.906842,4.1679,17.28888,16.09005,12.08128,17.84426
31,"1989",6.405959,11.78704,7.10703,11.90928,4.755651,6.732803,26.65046,12.32996,8.140956,10.82916
32,"1989",34.98959,47.19334,82.17225,65.75952,33.19123,65.04137,28.17415,72.39821,29.59002,13.18099
33,"1989",20.04385,39.28043,33.88345,58.32903,13.8715,42.17867,43.06071,60.3607,13.61381,20.39658
34,"1989",36.6058,83.3008,65.78149,76.00391,17.33094,63.34771,65.2541,84.77368,14.27954,19.32477
35,"1989",76.21703,98.5719,84.67062,113.6821,49.97844,98.65254,109.7398,95.09711,40.21513,74.32182
36,"1989",82.04555,88.03157,98.14241,91.69216,70.38785,89.52396,80.3917,108.9905,58.57529,81.2853
1,"1990",107.0077,109.8117,91.94347,59.72709,121.1664,72.96943,88.1911,61.47067,84.31805,80.92223
2,"1990",95.90502,69.69331,103.6807,84.11675,114.3587,101.8348,77.23323,89.05342,70.46127,72.82471
3,"1990",100.0932,99.83124,70.90965,71.21312,68.65898,51.18375,101.9279,49.69477,113.099,104.0513
4,"1990",92.84507,90.71043,66.9665,105.2598,87.88563,78.14096,97.66129,71.03532,84.70358,84.84419
5,"1990",93.42314,123.028,95.16834,101.9409,59.52434,89.89052,95.94239,94.41077,56.90239,29.70383
6,"1990",29.11555,37.57179,47.23794,74.00277,30.96112,84.47636,43.82492,79.53151,27.46736,32.24186
7,"1990",11.2463,11.82088,8.380509,36.69448,7.75669,12.41142,22.16226,53.23581,4.555329,18.53646
8,"1990",19.40669,42.20245,21.97854,50.8998,9.410818,17.35524,51.24852,52.61844,9.844936,20.79226
9,"1990",47.79276,76.78905,51.4877,66.7864,35.4605,60.56368,80.73464,83.68665,22.57652,39.28586
10,"1990",19.44625,39.53735,16.38413,67.18931,10.41567,24.37889,52.90732,85.54825,20.61455,53.09813
11,"1990",7.250361,12.80019,6.578097,29.27756,3.747476,14.63147,28.83628,35.32116,5.513827,13.92299
12,"1990",9.151184,11.26668,6.050723,11.81231,11.13977,7.119587,20.34759,8.306421,10.9979,17.97271
13,"1990",2.814234,12.09451,7.599955,15.05261,1.567817,10.1259,8.397261,15.72073,1.19128,2.910374
14,"1990",0.660575,0.5059785,1.175352,1.562705,0.5115548,1.741104,0.3702531,1.779134,0.4985283,0.6875179
15,"1990",0.4102545,0.1233052,0.9854435,0.3107542,0.2814758,1.387564,0.09895004,0.7543651,0.3563366,0.3041348
16,"1990",0.2765996,0.2561907,0.4644595,0.4263066,0.2890394,0.5195721,0.2837784,0.6187899,0.3339211,0.2607283
17,"1990",0.07899012,0.02966264,0.2422355,0.03975477,0.1426018,0.1854057,0.08018906,0.1790716,0.2541645,0.0756055
18,"1990",0.04940713,0.008891321,0.1796592,0.009650409,0.09843603,0.1162972,0.03714387,0.08438531,0.1915781,0.05492838
19,"1990",0.06482531,0.009107835,0.1884511,0.02289544,0.05954973,0.1377327,0.01233365,0.07408763,0.04794119,0.0213439
20,"1990",0.05303363,0.00015981057,0.1502152,0.005250338,0.03340798,0.09316336,0.001324764,0.01536801,0.00090118049,0.004817306
21,"1990",0.06830638,0.01194189,0.1490241,0.03029114,0.0475423,0.09848749,0.03062657,0.02878531,0.001956109,0.01372539
22,"1990",0.08797893,0.05544499,0.08223207,0.03502057,0.08632215,0.07416818,0.06257796,0.02759659,0.01499432,0.0270524
23,"1990",0.1039745,0.08258018,0.07123034,0.0854636,0.105835,0.07989709,0.1126754,0.06234249,0.02226011,0.04528577
24,"1990",0.1961447,0.1862749,0.129352,0.4025694,0.1815195,0.1812449,0.4938013,0.3739094,0.1267959,0.2052635
25,"1990",0.02878899,0.001697575,0.04934746,0.5256611,0.06032655,0.1978771,0.636684,0.8123354,0.02351419,0.106413
26,"1990",0.1153445,0.05524097,0.1236187,1.000479,0.1797261,0.35146,2.106772,1.861898,0.1804443,0.3752764
27,"1990",1.159817,2.574136,0.7381397,2.538428,1.28468,0.9208519,3.857989,2.46263,1.507271,2.49074
28,"1990",5.778305,9.008105,1.269494,9.432934,3.791281,1.339847,32.68212,4.438546,4.363085,18.46421
29,"1990",4.209384,8.952628,1.550484,10.23777,3.413371,3.117426,13.8673,10.04787,3.369016,8.141702
30,"1990",3.820288,4.164515,3.253199,13.2526,5.724292,3.408428,20.5471,10.98254,3.234284,12.60005
31,"1990",5.71005,10.08704,4.885276,6.195446,3.896078,6.217027,16.01567,8.547778,5.620587,13.04287
32,"1990",14.7843,23.26306,10.11893,20.68969,7.031625,10.78532,27.69851,20.72368,10.78809,21.88513
33,"1990",36.55598,59.49606,33.68679,28.60871,32.28694,27.87768,51.3352,30.5114,14.43547,23.30187
34,"1990",39.92938,59.36981,28.65985,51.48987,22.84525,29.10036,64.15124,48.70766,21.89841,46.64543
35,"1990",67.01651,79.8765,49.84542,67.25771,50.92751,58.44758,71.49276,60.7481,57.21368,53.53516
36,"1990",76.38777,107.1921,72.08812,90.1338,75.24724,63.02207,108.0803,83.20059,55.43965,61.68551
1,"1991",71.18702,113.4991,96.11964,112.8258,64.73299,114.6621,104.8179,129.2406,51.10435,60.31713
2,"1991",70.96751,115.9456,97.19199,76.20692,66.68492,64.19543,78.43126,75.42336,43.93897,61.60726
3,"1991",107.7227,188.2976,79.42915,107.3152,77.95695,88.14916,151.7132,101.9794,70.19997,104.3981
4,"1991",75.28828,86.24587,54.87459,82.1936,60.67573,82.74731,106.5273,87.24654,55.09432,88.73888
5,"1991",64.56919,65.75778,59.72449,46.95721,67.48942,53.08069,58.76094,64.59556,58.67555,75.93804
6,"1991",22.95799,30.30668,42.35314,61.1171,14.76127,49.69091,29.78477,62.13429,10.70813,15.71051
7,"1991",15.06768,54.39504,38.866,95.67955,11.46,43.8938,45.43457,96.9476,5.351156,17.06821
8,"1991",53.6624,84.04985,36.22218,60.58044,41.38994,26.44475,63.67954,54.97937,58.95936,72.64922
9,"1991",22.32531,58.36459,34.16141,105.3194,20.81854,80.21204,43.76326,134.9316,34.18927,48.55299
10,"1991",13.513,26.37597,21.36036,57.52402,9.613505,50.60519,12.1939,64.45806,2.157516,2.585124
11,"1991",3.198692,4.212466,5.33561,22.79365,3.623381,11.80589,3.075489,27.30359,2.099161,3.281365
12,"1991",3.551769,4.904207,4.458147,5.749021,4.014286,5.247958,3.983392,5.362411,2.260936,3.942701
13,"1991",1.902596,2.14832,2.027086,6.645859,1.519135,3.774273,2.617521,6.965676,1.137468,2.083365
14,"1991",0.73358,0.3869212,1.124279,2.137252,0.5010182,2.451369,0.2955864,2.988602,0.4855663,0.5222446
15,"1991",0.4619705,0.09187745,0.8655801,1.016099,0.2738069,1.623671,0.07032036,1.750551,0.3461074,0.2191067
16,"1991",0.2780087,0.2589307,0.4590778,0.4241618,0.2899842,0.514044,0.2871572,0.6420566,0.3358723,0.2612454
17,"1991",0.07799844,0.02930672,0.236937,0.03755884,0.1423717,0.177675,0.07785895,0.1754631,0.2546472,0.07520997
18,"1991",0.04878317,0.008820505,0.1770764,0.009243114,0.0985712,0.1135065,0.03609695,0.08326053,0.1905362,0.0545162
19,"1991",0.06474681,0.00910175,0.1893647,0.02284355,0.05943166,0.1353028,0.0123465,0.07404045,0.04775253,0.02134667
20,"1991",0.05301954,0.00015938193,0.1579373,0.005192095,0.03343371,0.09237844,0.001325864,0.01504433,0.00086846953,0.004814741
21,"1991",0.06809935,0.01192924,0.1484841,0.03047266,0.04756237,0.09683672,0.03066818,0.02886295,0.001896623,0.01372468
22,"1991",0.08779217,0.05513399,0.08195606,0.03483148,0.08628193,0.0738622,0.07774828,0.02807443,0.01494217,0.02706061
23,"1991",0.1036829,0.08145166,0.07050171,0.08462861,0.1057459,0.07847814,0.1481554,0.06311174,0.02222484,0.04516152
24,"1991",0.1929641,0.1831325,0.1284128,0.3997971,0.181191,0.1780862,0.5571382,0.3761456,0.1268008,0.2054561
25,"1991",0.02785709,0.001376402,0.04967425,0.4253125,0.05583483,0.1796301,1.029956,0.6721473,0.02132862,0.08433638
26,"1991",0.1304893,0.06055747,0.122422,1.336391,0.1694862,0.3189681,2.060108,1.60593,0.1527342,0.3855916
27,"1991",1.090695,1.423716,0.7378101,1.951885,1.01064,0.8637174,2.993274,1.978058,1.180169,1.654838
28,"1991",4.350955,8.471767,2.341486,6.000098,2.812184,1.948293,10.11123,6.60102,2.881836,5.728623
29,"1991",15.4619,32.87144,4.195964,24.10206,8.772928,7.037536,41.88617,27.44753,9.124531,14.58598
30,"1991",9.384005,22.49236,12.71988,21.22754,6.313306,8.152096,31.32709,18.2322,6.152381,12.32542
31,"1991",9.504977,11.50556,9.597119,20.72001,3.897276,14.0581,29.18362,35.8052,11.01224,27.34574
32,"1991",45.36651,54.96246,52.00723,35.15657,49.20043,33.18367,51.01793,26.44752,39.08123,34.09908
33,"1991",32.2913,41.59341,29.8253,55.92051,23.42571,40.91957,48.64701,67.35683,20.46628,30.98787
34,"1991",29.55307,52.66268,37.13722,60.98671,20.63256,36.20369,62.74205,51.69392,29.93971,40.64023
35,"1991",41.60841,58.44881,54.36196,77.36294,19.01288,71.87748,72.02822,76.98246,27.63959,58.79884
36,"1991",90.85877,89.13432,80.69931,87.27896,57.26404,109.5129,96.38505,134.7522,108.5721,119.5243
1,"1992",29.52876,48.80546,71.96947,59.36657,28.52811,70.80677,51.22681,76.09608,15.55261,35.50696
2,"1992",46.28318,60.85653,57.44932,96.6169,44.02193,46.48489,60.28667,71.28213,31.06874,51.29884
3,"1992",42.67496,62.01534,58.81025,50.30697,54.18363,67.1511,67.92968,49.08044,40.28621,32.26812
4,"1992",31.86,46.67626,28.06129,86.25706,18.26791,67.47369,57.9069,115.8869,12.76995,27.12103
5,"1992",15.37962,28.24522,9.093975,52.64123,6.915046,29.11978,44.50499,46.27122,7.712578,21.97934
6,"1992",28.9551,33.8082,21.57435,29.36646,20.66749,39.84522,44.80975,56.0692,13.26587,26.6894
7,"1992",23.43601,43.10342,32.36174,61.66219,23.71267,51.73289,31.17526,65.22229,9.478662,18.82941
8,"1992",30.05899,33.80127,37.03305,52.25253,32.03241,33.24965,46.02956,52.03134,35.96931,52.02056
9,"1992",84.69658,128.2697,81.42148,92.03162,65.55746,79.10271,88.75742,79.58533,72.57737,86.68407
10,"1992",4.89754,8.643091,4.621167,21.44018,2.917594,12.77719,24.38411,19.56243,3.593446,19.87412
11,"1992",5.064064,7.036968,5.817281,35.84655,6.374666,16.8041,12.81287,57.3723,2.572472,5.104744
12,"1992",9.227825,11.97779,7.751259,15.30295,7.689372,6.94124,16.6642,22.66546,4.184948,7.529854
13,"1992",2.234281,1.598871,2.841457,28.63636,2.599245,13.59842,5.088551,25.49086,1.299165,2.950332
14,"1992",0.6681711,0.3083642,1.071172,1.927261,0.6880895,2.181929,0.2881581,2.604033,0.5488064,0.548367
15,"1992",0.4070214,0.0758476,0.7856888,0.847021,0.4014991,1.721806,0.07267743,1.562621,0.3973046,0.2377226
16,"1992",0.2777809,0.2589612,0.4620952,0.4267052,0.2935385,0.5155784,0.2853354,0.6410315,0.340142,0.2607748
17,"1992",0.07836245,0.02996043,0.2373175,0.04014127,0.1375101,0.1786451,0.07942471,0.1856343,0.2550229,0.07573394
18,"1992",0.04900737,0.008981974,0.1777118,0.009919158,0.09518129,0.1143078,0.03652297,0.08775749,0.1913539,0.05484026
19,"1992",0.06494723,0.009111085,0.1865861,0.0227295,0.05990774,0.1363446,0.0125319,0.07417429,0.04775476,0.02135443
20,"1992",0.05013971,0.00015057961,0.143048,0.005161249,0.03149373,0.08913019,0.001300501,0.014443,0.000899871,0.004781619
21,"1992",0.06848184,0.01194281,0.1492662,0.03035953,0.04800412,0.09793562,0.03068781,0.02883219,0.001896786,0.01372755
22,"1992",0.08931561,0.05464731,0.08332727,0.03356449,0.09791095,0.07380589,0.06068638,0.02822075,0.01493302,0.02710122
23,"1992",0.1044472,0.08137836,0.07108918,0.08070345,0.1061725,0.07805439,0.1108445,0.06324411,0.02216629,0.04492745
24,"1992",0.1961575,0.1863703,0.1291633,0.4165331,0.188731,0.1777628,0.5505548,0.3906729,0.1285682,0.2081308
25,"1992",0.03160857,0.002562663,0.0638261,0.5361504,0.05537639,0.1654246,0.5034906,0.7705043,0.02120478,0.08735384
26,"1992",0.1029969,0.04382487,0.1224991,0.6909211,0.1572758,0.2739373,0.667424,0.883375,0.152888,0.2052171
27,"1992",1.073148,1.313819,0.7238801,1.640028,0.9661317,0.7539719,1.959134,1.532534,1.176145,1.551927
28,"1992",2.846514,5.412617,1.124553,6.382681,2.066614,1.217115,7.975282,4.390176,2.833926,7.013926
29,"1992",2.968982,5.642453,1.434809,18.932,2.171867,1.384242,31.29572,11.83372,3.048018,11.66881
30,"1992",7.804085,20.05542,2.228649,15.64161,3.725249,3.370262,35.99094,15.86548,8.546363,18.21012
31,"1992",30.48612,36.42055,8.647598,14.29593,22.62309,5.839101,37.40229,9.147109,38.48961,29.09583
32,"1992",25.13575,44.71643,32.38206,68.95024,12.62101,55.6805,54.32625,78.87865,13.46384,36.10777
33,"1992",44.07047,48.15978,28.02255,43.12008,42.95309,37.41912,46.6413,42.4516,26.65341,33.04014
34,"1992",26.23004,36.94055,22.25853,40.78697,24.45798,13.51715,47.93795,28.11949,29.89933,36.3619
35,"1992",139.1924,149.9839,102.053,69.46661,138.6239,85.89224,115.2778,71.87886,77.82121,48.30112
36,"1992",97.4849,108.081,105.5199,86.15184,83.85459,101.1842,79.28151,100.0528,87.15816,76.26518
1,"1993",75.61299,106.4306,55.92749,102.4459,57.10312,49.3166,82.02215,68.4241,73.69185,117.0247
2,"1993",64.6871,109.8907,80.11921,68.24911,49.92992,86.88758,102.1979,77.22293,51.49085,47.193
3,"1993",71.45444,96.27525,97.64032,91.35023,50.63289,108.7882,95.96658,100.8221,43.89315,87.85633
4,"1993",71.83218,73.53437,75.23163,56.36491,60.01254,70.62575,80.26672,79.90302,79.83112,71.65194
5,"1993",96.89784,125.5901,92.05366,111.38,53.75745,93.22511,132.0357,91.91644,78.75749,128.3362
6,"1993",116.0129,139.8941,116.2827,62.50454,101.3064,76.8969,85.18343,44.28862,77.16766,56.42361
7,"1993",83.79343,108.8025,86.81587,91.65177,62.03379,89.27691,102.5534,86.40588,39.04334,61.26691
8,"1993",34.23386,50.88647,35.00269,80.16209,24.23504,68.89221,48.24537,91.01652,11.02835,24.97204
9,"1993",25.95103,52.15373,31.46998,80.6696,9.943499,67.10787,78.75488,81.68249,9.743138,64.57823
10,"1993",4.521199,20.41065,12.16934,34.11972,2.47611,20.07783,43.89904,37.10449,4.927603,49.26943
11,"1993",18.0382,26.85899,20.23313,26.73894,20.52608,15.73172,23.81949,28.72296,9.321069,18.57996
12,"1993",5.27165,9.052605,14.54601,23.15784,2.303555,14.22671,7.663646,27.86555,2.973607,11.27072
13,"1993",1.543084,1.460506,1.460637,5.587392,1.586316,2.750186,2.048102,7.176481,1.173184,2.15298
14,"1993",0.5653453,0.2615004,0.7810124,0.870418,0.4506074,1.306459,0.2708291,1.206054,0.4610147,0.4570946
15,"1993",0.3038398,0.05941243,0.5143534,0.3506576,0.2210208,1.006534,0.06880223,0.7753902,0.2841429,0.1914914
16,"1993",0.27772,0.2587757,0.5170212,0.4317292,0.288833,0.5371553,0.2849427,0.6420125,0.3372662,0.2600062
17,"1993",0.07835638,0.02998538,0.26387,0.0393435,0.1422072,0.1800205,0.07960064,0.1854343,0.2547162,0.07560917
18,"1993",0.04898335,0.008989867,0.1993311,0.009811908,0.09802736,0.1156909,0.03663865,0.0876175,0.1919305,0.05522409
19,"1993",0.06445248,0.009104884,0.1873644,0.02273049,0.05994733,0.135513,0.01231623,0.07409846,0.04892596,0.02135562
20,"1993",0.05258209,0.00015915162,0.1487409,0.005207347,0.03365749,0.09276587,0.001324057,0.0150406,0.001016978,0.004813729
21,"1993",0.062618,0.01151911,0.1330237,0.02898098,0.04421443,0.09351638,0.03068341,0.02809252,0.002095479,0.01347162
22,"1993",0.08772773,0.05528358,0.08250911,0.03904821,0.08656532,0.07327209,0.0679007,0.03087025,0.01482036,0.02707914
23,"1993",0.1062865,0.08274569,0.07089984,0.0958635,0.1019379,0.08594794,0.1246666,0.0695512,0.0222037,0.04406511
24,"1993",0.1934347,0.1845857,0.1312567,0.4941015,0.1821083,0.1794539,0.501826,0.4165592,0.1267745,0.2057407
25,"1993",0.02915673,0.001337711,0.05124132,0.7171314,0.05690458,0.1722315,0.6884785,0.8037678,0.02330209,0.1197361
26,"1993",0.1106094,0.041742,0.1248381,1.171326,0.1611616,0.2858774,0.9895976,1.178559,0.1702468,0.3101214
27,"1993",1.420743,1.780145,0.7401513,3.841058,1.034909,0.8086672,7.460901,3.660491,2.176363,3.334569
28,"1993",2.203405,3.589403,1.691078,5.654364,1.861253,1.16463,6.186346,3.496977,2.551494,4.68795
29,"1993",2.092323,2.615342,1.857971,4.229915,2.116843,1.331101,3.584271,3.087644,2.155099,3.354492
30,"1993",2.699063,3.626246,3.500444,16.98344,2.757602,4.254591,10.94692,11.12457,3.469234,5.319588
31,"1993",27.18295,50.32765,21.56517,40.52823,16.02299,33.65831,53.25148,55.3881,21.63191,30.71888
32,"1993",28.60518,40.11546,32.3181,40.71775,27.73046,40.67533,45.95031,30.60342,24.40399,39.48652
33,"1993",49.92322,55.97319,25.26735,85.29176,51.00754,31.59825,56.36687,65.25972,73.97039,54.30049
34,"1993",32.48291,47.97311,28.90437,43.78351,28.25234,17.44822,41.70821,36.33673,34.84038,37.72859
35,"1993",29.44443,40.72977,51.6507,43.19114,24.70874,32.29685,46.24024,33.82114,17.89086,21.8705
36,"1993",70.4056,105.7544,48.1513,64.52386,56.14032,43.58495,105.3518,49.70324,72.97207,75.53139
1,"1994",64.86616,106.9344,97.9751,82.16552,49.3331,100.7614,110.2611,89.01548,31.21864,91.79497
