"year","month","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116"
"2002","Mar",6573.21307411863,6622.13366309883,6301.50831523362,5506.51612888115,6645.94194300102,5839.8033952847,5083.66628070412,4368.78844511741,5684.5575311471,5611.13214903101,7070.9122336922,5421.34097218889,6892.24571099327,5166.06869171156,7492.76168542215,6888.60112239452,6806.95788748331,5601.8550234145,5581.05763485274,6704.34231898746,5189.62184577321,5946.64289930214,4919.23923195733,7357.14633810015,5828.68912004974,5550.50619116735,7458.76508648762,6082.56717771232,6162.39809802574,5212.48666128453,4525.04125245629,7321.25614649403,7513.3757394692,7024.91980947576,6864.83418297273,6546.54127200394,6198.52062403214,6414.04761153418,7295.83949351649,7348.5101182838,6701.54631750748,7063.50946525232,4768.77532381259,6784.81375473995,6567.94816440234,5841.50843350096,4374.51122685481,6492.57195822673,5971.71379373916,6535.7175554302,6687.87577662514,7539.18182333248,6966.96774814775,6909.60507471122,5829.94817084296,6252.87098485089,6512.91594480458,6677.98488673477,4507.34038327882,7387.59162059086,6907.70610472025,5934.38293019888,7660.85933490006,6314.55444963902,7758.24565945124,7214.9630502227,5006.71693904697,6021.0238006761,6835.38132570163,5462.94367299568,6908.48119414059,5705.94781887487,5037.36050798997,6605.70872362054,7191.4944809001,6828.67082174426,6545.1166299494,7219.27671449463,7210.60606381944,5763.7903497947,6361.47556951292,4918.52925088741,7365.8562852336,4904.64323207557,7390.54638933184,7126.5864643896,7408.30969006253,5329.91681819585,5529.58427775285,4324.46393329125,5550.70760442295,6944.92400088987,6636.70781700465,6615.88566863572,6504.17674212203,7219.52904285757,6029.83813940753,6768.05260971154,6520.04448509353,5854.62330614823,5603.43115776818,5117.55973106921,6983.44463355961,5493.07902356133,5229.27605149934,5247.40660438897,6202.58519348127,5412.53831956143,5047.35235619359,5152.87712593818,6460.12471626987,5289.54704856088,7380.7195213833,7239.33667179799,6501.51054355141,4806.07868680806
"2002","May",5124.53768948549,6222.64373365727,5876.522021746,4700.18136944085,6310.11967197015,4544.00862012458,6330.85935920942,5274.64746487827,4514.7810429997,4457.33392983863,5713.21650093286,5370.71999204334,5369.02818794612,5944.14185536032,5691.76969544551,5152.31926342655,6540.80101552141,4735.48353979864,4527.09240816933,6042.53025854831,4697.14207999832,4850.62600052763,5092.30886269442,6030.85009439201,6183.79270572307,4586.32698136694,6812.10205568955,4517.35075523108,5590.67937522606,4392.49727776306,4108.13455009606,5656.95228555204,6513.89208942756,5996.35640837202,6030.36743009072,5076.08768424083,6469.20570267843,6080.14514617829,6079.44621146177,5449.23100639566,5133.43207928908,6673.59388799475,3965.76914446797,5273.58865521288,5983.65203940114,5072.07016437796,3561.58258034972,5553.86292398269,5257.40614915862,5183.77854772752,4968.40540918395,6340.83919282355,6234.4734596282,5962.0518655765,5073.30300632527,5868.88937433201,6117.56665225298,6076.04729416185,3695.38986141794,5502.2882753636,6047.13831026381,6449.54707641552,5896.55966500507,6080.29624986133,7126.43292600738,5962.96191996527,4073.44328369825,5551.96831220521,6358.32823261542,4494.7984579231,5615.51907319215,5096.05399957923,4366.03663075574,6100.26709383741,5864.00180525551,6425.04896150425,6145.108381756,5736.13316039048,6124.01321352781,4807.94537889905,4646.84453432584,5965.87232818971,6268.31451278047,3993.73589517827,6683.17854925471,6443.28246790796,6666.70650742272,5690.043048852,4856.88767178121,4205.67309776509,6195.13394009007,5159.28647370776,5337.21552375145,5612.29381321299,6100.73574818745,5022.71524862152,5333.94372004188,4483.42892608467,5462.40389156611,5366.62773954562,4693.72588143614,5747.33038359601,5650.36854641948,4006.23320692791,3940.54450499208,4103.327038713,6168.72570242992,4806.572118112,4270.95655310586,5165.91578969352,4740.86149223264,3664.11654998642,6178.73569768005,5906.7237473331,5766.33803390697,4304.64010876493
"2002","Nov",3782.74411214836,4526.87107782913,4788.01761814091,4627.07871940428,6401.88308632688,4147.49274122177,5141.25753936096,4205.47587313434,3900.05391955405,3987.22019444734,5924.07556077367,4893.22228859952,5582.11849322633,4752.72549628792,4432.23070884836,3942.92684021206,6797.61816323274,3961.05466991207,3764.61469141298,5570.87030515975,3815.8243490652,4058.85490608085,3301.54580183338,7262.95392656316,4603.35579445404,4404.52477238251,6537.4715999141,4458.3762457138,4768.56146644416,3946.50677373676,3553.62012995622,5544.71722385117,6830.3907556533,5662.52843451874,5760.54373995858,4870.97264312433,5171.79039281736,5814.76805010672,5914.89859005193,3974.48414571416,3509.72757791821,6994.28887557764,3536.78685874898,5356.83746249874,5249.23671224355,4469.39879852254,3038.69581715013,5356.2801874779,3669.18426958132,4711.51349800592,4809.4955886425,6592.25398135597,5932.19047832553,4755.42261194382,3545.37250273689,5280.2515052587,6247.54350862346,6045.52774504325,3158.99215255843,4100.53779474319,5775.22195941724,4592.68294830251,4253.142891612,6206.03738954714,7213.61341223381,5556.75231236677,3364.92976988423,5373.15604535018,6423.48774181787,4382.42739207016,5400.35676466454,4800.46952870508,3699.07317590116,4911.94604893172,5759.43504549752,6811.92160198514,5889.68284989185,5526.13126118392,5865.73744936536,4780.47242288515,4805.72153571411,5016.23470555701,6706.07381884325,3913.98640758528,6774.8237567275,6614.42583125773,7315.19113389276,4333.75992549896,4588.56406041866,3545.32770888999,5243.56622583079,4632.70182776325,5420.88471154835,5193.91019935032,5502.19781988051,4402.95666935293,3953.63919664491,3327.62745590967,4488.14238594071,5024.78348732984,4658.19649695208,5132.7781234377,5295.88214385309,3736.61147435896,4077.52230259865,3537.99628663449,5584.14054535602,3524.02357061264,4221.36288366177,3183.71851856367,3423.77938686484,3617.81764026235,6771.89404523747,4821.96347788535,5717.49964842024,3745.22428630421
"2002","Oct",3630.78197097413,3356.34548371501,3813.18359769083,4010.68412956673,5401.10873020125,3547.97947295726,4245.51546678207,2927.19077623769,2828.09866175942,2840.62939079877,5082.74452646694,3833.02429713609,4809.48978911718,3661.019385021,3601.03625663605,3599.84174514517,5068.00150815682,2781.20947619827,3025.27976424968,4607.3549476697,3405.59998161856,3227.09276208054,2551.46050736803,7263.90582739287,3330.02989216301,3175.83418429336,5551.85188975903,3482.5007701431,3338.33504279963,3701.67152955912,2992.0997222014,4820.46883389903,6305.57076783,4519.34921153471,5055.16507961085,3966.43379254797,3947.7293734122,4429.72626145476,5217.06659141547,3379.97430904835,3305.10763002769,5837.75142075195,2846.52724465045,4437.48593423472,4398.30240229307,4045.80458226984,2576.73393766891,4825.57968914275,2977.3326015576,3651.32722973164,3861.39171044845,5517.9130030588,5108.02587915555,3440.78409895219,3200.11275149008,4890.18198184868,4921.761703377,4296.07080253146,2687.22345780147,3349.57067570693,4333.5619997611,3470.5858081703,3220.51672974887,4514.20137611004,6351.41001979799,4768.75326131351,2843.02704131281,4081.6740692556,5297.33434310351,3885.49832619072,4527.79989834214,4398.04008072891,2897.76813253414,3785.66905483383,4812.85605790504,5505.38695502524,4479.28243376071,4877.28691502394,5161.36243680985,4089.55021565431,3696.58045594823,3850.87878251491,5925.88177381363,3244.57000758592,5805.9573652271,5103.82649539302,6650.42978527244,3327.7617041101,4290.22956112625,2766.6312776492,3749.87516425675,3955.68013175793,4409.5948887158,4513.7423244359,4377.19848150278,3348.2251198111,3397.6425427394,2967.23861058991,3466.04740862041,3981.12254367237,4148.87935339025,3992.46733760315,4281.47575618355,3190.56760356246,3503.77368779977,2870.49348007157,4196.85364737176,2587.83358040402,3915.06676487706,2551.3062438245,3121.77502586775,2835.94532154121,6055.41459115594,4220.98523561825,4846.93174029334,2958.02960014196
"2002","Sep",3261.76635680365,3422.72547890063,3516.22229784243,3962.12045350339,4750.39656997584,3393.18192242096,3411.41036085432,2833.86822109999,2835.06626249574,2776.68604943449,4669.2880187424,3954.21968303883,4494.71395577739,3883.35527521494,3371.92343737684,3287.76150044447,4351.37212487729,2833.66997369928,2881.76679091808,4155.99142667367,3073.38800049777,3060.89925399188,2452.36435758382,5991.25491082277,3483.56811244328,2947.56464453592,4987.96270467218,3274.64370197943,3256.40477049008,3564.54199149634,2676.630459569,4512.43783742666,5662.08572939409,4245.51424633215,4572.04469983114,3664.98525706901,3933.09965664817,4405.86832973218,4672.65380182552,3217.3120979351,3082.06478182476,4815.62660925113,2718.49232713948,4126.68654766025,4110.00762784115,3921.55308864822,2565.01581539631,4150.5372980302,3011.78220881922,3460.9233949069,3698.89196834319,5244.91795072548,4818.60473204609,3321.36235752302,3021.66668227709,4960.00526564947,4808.24333724469,4562.41774234802,2603.87179607868,3244.05563563684,4681.75215150384,3712.53827673674,3197.43441835685,4143.65743315644,5612.7356346481,4412.60885058356,2819.46796823766,4160.2747442813,4715.7426458791,3790.13125002378,4161.52887962478,4157.29720443939,2679.61403933855,3794.57873895709,4425.22024240243,4432.95536543625,4218.14562193882,4484.89359465308,4574.84331527309,3453.09533090472,3398.23679899011,3776.43855980715,5485.9158113397,2900.05353294041,5329.47265971119,4602.34364586418,5866.96987757227,3379.16153917382,4022.2139065737,2631.84996283557,3627.86889166368,3965.94972947591,4237.65048037413,4066.74276301417,3863.28359678003,3209.67115920035,3209.12252133149,2853.59144946919,3340.67815482938,3691.61237185978,3679.40824490627,3762.69146840603,3877.10574734445,2780.39696535081,3135.03314710377,2753.98054094212,4423.42980717671,2476.50577462751,3693.69463149168,2564.28196610286,2979.52902174361,2637.44249937881,5642.42436944103,3712.79170693988,4555.06710134798,2794.36939812357
"2003","Apr",6505.1023274066,7173.42229971832,6772.47682358306,5340.37023727821,7220.67853582584,6465.50380607265,5963.23423039938,5206.2037730975,6734.02247940023,6782.55966916036,6805.45966005424,5537.64948423054,6485.58035306016,6662.94563613721,7207.98316198155,6652.21059614847,7219.68376229078,6864.84102041283,6554.54012360822,6930.55062827327,5830.3089040188,6654.21924707146,6183.01186207286,7003.57569188434,7053.81975117237,6071.83524537092,7367.36313040351,6487.35241636065,7178.82673245013,4706.00401828032,4877.46122982892,6878.15476636001,7254.48296417792,6844.41544242765,6674.0949289796,6670.00834886045,6212.91405860971,7087.10808092614,7102.42396960422,7053.66231072021,6557.60632463615,7327.6432119023,4980.24052837702,6402.02394001461,6704.82050638029,5394.64445764043,3976.68737813114,6535.88128260344,7309.74909409296,7129.90200763832,6454.86195844365,7170.00779530733,6738.58301731393,6913.69847417924,6324.63872156672,6061.50034268479,7196.76712226373,7050.35692624161,5285.44420364891,7151.50037196483,7134.11948118847,7164.27008157759,7149.04913711437,6940.88326330072,7702.44556692954,7150.3979319867,6387.1446718254,6914.10646407459,7271.14248043022,4952.59351738972,7031.92780582158,5365.68224222221,6167.24054008321,6889.54039320079,7028.09242100639,7247.22476503671,7048.10062988322,6778.49227031832,7042.40646670194,5949.75386787715,6614.27860991548,6766.90162704376,7051.87720344507,5267.23625244348,7171.01939918768,7123.00744134604,7349.15244467397,6573.92031899255,4996.9717005648,5754.15711398216,5961.50535367698,6651.65312067757,6502.38523930398,6633.12587307298,6590.35352290646,7506.55230536716,6499.08377863009,6974.27217826378,7240.09552986843,5909.82356835701,5361.35896962333,6800.34800699717,7113.6962335532,5286.12019545702,4593.25878819333,6465.43066552203,7068.85376862335,6536.4916232595,4776.67561991979,5750.31190190043,6368.8930612742,4655.4953704969,7090.92922814434,7068.8512801118,6363.35834624998,5058.75603739558
"2003","Aug",3618.22768011148,3769.46290267669,3754.5737888977,3425.16251573664,4139.17769344957,3389.64631295519,2863.39870980834,2661.01336990944,3626.13430403102,3105.73686952376,4176.02082132636,4047.67313875108,3807.431195458,4277.69281265011,3462.72588390995,3621.37454754661,4325.00803141212,3543.17867356314,3321.02274000628,4457.28630242954,3077.75923362406,3191.7011387725,3535.12575864428,5255.56864695633,4009.6654557272,2964.05611978528,4866.5639909458,3323.32400242861,3998.98927900745,3211.5319999298,2542.58263990423,3905.82182326735,4598.82502641541,4451.67057899591,4108.69480758477,3674.21513627953,2869.88369802885,4632.49674997315,4187.88645332193,3343.01560261365,3277.89382119393,4419.62932384886,2696.48701341811,3700.23114493282,4484.46250059201,3436.997321362,2578.94051459869,3709.70346401229,3667.03016708581,4171.47444424195,3443.08481298559,4522.52678612462,4522.49747185954,3655.03264090315,3519.1756161051,4946.88648343945,4526.90126996529,4285.62541535943,2950.12369234343,3346.10607843534,4525.0795850351,4379.85603599285,3210.77114868958,3973.63192952338,5310.92584994492,3983.83976965448,3202.3213908085,3843.38084815342,4210.30287801098,3246.58628510103,4316.66187837567,3593.14439010331,2953.38106865351,4153.13762917889,4163.08427087319,4230.82829534763,3842.961910669,3854.33848832257,4035.57478415072,3333.77736182543,3333.67490990961,4096.11412228788,4559.0183424725,2792.30764768463,4437.76513443276,3914.17394927978,5024.66409021753,3536.33868701074,3481.19921619373,2731.71730928462,3200.66673345773,3573.53878171393,4094.59110751559,3529.10961356443,3018.16929862296,3645.0859710859,3729.47496797895,3040.26329139364,4026.91671042644,3609.96116955079,3354.88388937128,4035.05690364811,4247.1544652745,2808.46924896143,2649.23831308562,2924.87194781808,4676.93120819987,3438.49107405335,3190.50884137225,3014.67989491618,3128.09088042403,2484.52098548906,4562.32548454717,3953.78688257839,4204.2509646837,2803.13901482054
"2003","Dec",4660.05205367533,5503.87663853738,5418.7684566962,5248.19208793438,6798.63349747411,5818.45696727406,4604.23590102756,4536.80575750846,5883.87378166119,6144.46826152267,6558.96928018806,5616.11117421452,5931.83473484793,5716.42355619563,5749.92282753644,5056.19909399011,7669.47443822592,6228.26210899736,5387.51110814289,6647.74847314631,5052.19326278093,5492.8755528239,4389.28861080793,7539.57926142055,5603.54513283074,6128.33664861205,7206.84264530012,6483.60970828195,6331.83920216258,4904.59549541003,4804.14527052392,5853.97211625667,7164.59301537417,6430.65265761712,7052.46485820119,6601.25280831531,5520.46708823339,6207.88025350924,7060.72696501393,5285.00454139568,4713.79803288034,7445.17693470145,5210.25857942152,6191.22175914219,6419.83148789485,5923.12487370827,5187.11652162253,6801.96352306253,5687.87667176711,6079.67289932519,6018.02093097368,6688.37012587318,6942.23035392989,5475.39659026997,4523.43894643393,6043.92272450817,6195.02113475917,7382.30080148743,4589.2120261341,5561.04603442493,6986.1373163056,5950.00132554676,5326.18838631102,6900.5981579331,7594.88891879155,6787.12635079404,5114.7705869395,6318.90050350978,7225.6541836427,5123.07354130759,6850.05705752946,6045.77287569575,4843.36619309677,5796.53358697568,6810.69932101912,7182.70368327186,5920.99250171852,6438.92965905438,7539.9548811542,6232.03650796677,6544.27837658694,5885.74711364251,6766.23294722591,5455.99520520056,7225.440991303,7461.70528525744,7264.91188325756,5700.7471880756,5933.36581302754,4976.60023653326,4988.948555631,6075.52957506996,6204.32647663021,6929.92091331274,6064.32052556838,6370.60366984331,5471.9634792981,5136.14810506974,5852.36175643216,6084.61255996408,6038.34834990996,5830.35102939976,6414.04368328776,5573.98674514956,4753.58854679188,5574.24647559465,6085.90039908382,5019.28412510178,4884.42002405275,3839.55991013482,4628.25188077206,4919.88768858683,6598.58200903609,5824.58025821232,6281.46843112149,4910.11221671786
"2003","Feb",6619.47333703121,6396.92303865809,6286.73735621707,5556.03021271382,7772.52073876011,7234.33455279512,5530.762410333,4529.25786102909,6350.25277152864,7387.09784313156,7678.84803453398,5645.9476996765,7468.22270090445,6280.07587934354,7398.90864381851,6803.04170934357,7729.39214989266,6962.05737664996,6784.23713081974,6700.49175376105,6288.8776928201,6806.74008363656,5508.50249035954,7184.52208803675,6219.83871826229,7203.06206946674,7645.62407916806,6952.05160038777,6740.78567814991,5092.27557027433,6191.62551441172,7672.29104483077,7559.56839305997,6462.35270524141,7069.51457325499,7060.29722996336,6299.38620239763,6983.03794644677,7886.36702849684,7162.23815176193,6893.16836223625,7649.75721190776,6308.4905339481,7178.01852798657,6137.19097993245,5870.71474737846,5839.71363664597,7097.05146075339,7429.26314986001,6988.60435536216,7345.75429824577,8006.42683117818,7107.58932543108,6955.43437138905,6144.32089131492,5775.25336123005,7467.92755582645,7637.75230741694,5814.29570013078,7398.77943724711,7364.77154078674,6954.46077934609,7590.78120255152,7574.42257662647,7998.47809425417,7680.23993879422,6368.20497770559,7106.68825446758,7749.32145027654,5428.18449072291,6875.88227868271,5850.21749783957,6315.9122816885,6079.79534481171,7891.25167718365,7717.32559035907,6651.28643789339,7357.95088765901,7529.39275266406,6588.82555749769,7616.64799753153,6684.42821966917,7705.88352955028,6312.54915879758,7304.41605402862,7600.88367320989,7593.19071570868,6296.05233611507,5766.80121878458,6901.99250026671,5028.45515983755,7494.25482946825,7397.64559193562,7204.90467028625,6725.72795592236,7679.47968880197,6412.4868705942,7159.00835471253,7328.2713078,5821.79976185693,5910.2454177739,7159.1849235576,7169.92017051308,6376.89296802867,5406.54337677935,7176.57579074872,6712.84034368925,6267.10810102805,4934.07082759451,5051.78070069906,6894.50774785809,5856.77419132084,7666.62573005849,7062.06867565712,6533.39443601938,5825.41740038794
"2003","Jan",6245.21054974253,7190.56403176308,5812.96921640644,5359.33811372921,6840.42560439527,6771.02597666531,4775.56364300614,4386.33289727337,6313.10110326006,7017.50883671895,7124.18845156978,5623.20311052306,6862.32133449652,6656.77953925872,6954.62160752871,6543.94053761613,7348.37433563485,6871.71566745157,6847.86833984362,7274.60298532716,5408.04147698945,6877.00855627187,5253.40792296303,7400.05666606481,6912.0850290055,6470.10538808532,7643.89211065742,7079.83322067067,7133.68161930676,4795.32130061806,5668.2313719284,7206.36047092477,7641.2053455922,6464.94441843729,7017.4064881639,7059.54138608367,5768.29138689623,6702.04647944135,7486.20946804674,6879.22287600355,6411.14614527225,7337.34218508349,5351.54736624478,6478.92826724695,6804.82946757569,5990.16870762018,4912.78958416305,6891.292889276,6714.24134595368,7308.8318421135,6711.60769594119,7763.84238213905,7080.1438101673,7050.67472220599,5227.78530896485,5950.65715691116,7147.65164372717,7215.40624965637,5494.75294980081,7516.81983676759,7055.65877574849,6748.82399985032,7637.14994081028,6972.28788936143,7874.74484337576,7472.3914966532,5787.82599434263,6106.02926548013,7162.21417033239,5110.2907377,7310.11085237209,5931.53384144902,5308.79237152285,7011.65618339633,7575.4321627002,7237.98124798895,5406.64918340386,7125.53704689039,7418.14212111247,6478.09927912815,7127.64968321121,6806.2693123895,7423.00863721074,5567.98702797577,6954.41617143413,7433.16494922752,7596.83442431486,6433.03936884383,5687.76519861778,5754.16657314563,4620.57649489654,7031.69160781788,7023.77711475645,6787.65831308598,6086.59551762836,7806.83555522165,5824.06004007782,6856.62158864656,7253.80820042553,6433.25358222207,6021.48416410988,6782.78904984292,7373.97017142321,5663.81554415879,5164.21131125537,6242.79753236741,6236.62668531052,6055.42563585274,4915.80934809304,4804.91350986789,6266.59521504993,5457.26914537779,7760.23908360044,7147.31432836694,6328.34040475962,5297.6985753404
"2003","Jul",4410.80332200554,4658.05828243814,4495.69496252078,3654.29481641748,4828.77975296249,3768.76711869948,3587.38808213178,4083.55628410694,4382.92697625212,3674.72269050546,4348.99371836334,4664.05028484816,3983.58467548962,5033.31853838454,4366.52025567013,4290.20882744565,5109.58833321043,4261.13155714245,3896.81869683114,5134.52489217535,3512.07120482212,3734.95487061889,4256.74541270531,4606.95574926615,4906.01009711982,3467.36161770558,5744.76298956866,3745.99843330433,4906.40949382036,3613.3541448633,2802.77469689172,4258.06582565599,5054.97360185204,5040.29735077071,4866.44465216862,4233.73101768376,3435.40503886658,5273.7992737742,5014.87123576877,4158.4832176066,3951.55897800019,5188.86291428163,3042.50159970379,4016.83612092267,5032.40288342034,3896.06872803324,2774.00746345913,4458.48719738361,4441.60321641341,4984.39453023348,3860.37346281158,5000.46031985688,5194.60998407127,4346.00868105218,4092.16477739934,5178.84208143922,5299.6720559638,4862.29540219965,3126.65392442181,3933.2517426399,5174.34621616539,5286.4057587747,3842.37577015991,4630.17411298609,5981.68940204592,4660.42216368971,3675.6785515658,4511.20686609815,4848.55668138491,3571.31196383696,5084.35074298382,4051.78820730349,3497.33640481751,4764.60942005562,4811.88576079065,5095.3972483782,4896.86758824914,4238.86522457516,4758.38663821387,3993.64086093323,3916.22393309095,4858.3983795694,4859.02145695542,3201.13872919017,5026.34333582186,4727.61192656715,5281.49029689276,4180.17733669379,3884.05947641642,3059.65445152304,4471.96602127738,3873.79878204806,4469.85321368232,4184.61539053022,3631.70049716548,4532.81461147031,4285.92522182136,3655.04527294412,5027.35661731707,4432.77855867999,3861.71202401745,4739.09343990448,5018.00946275164,3199.37614171125,2891.48545448443,3486.49623589533,5319.45893485239,4135.52596391943,3602.69874643289,3958.05300225822,3749.69952145065,2714.21959070877,4674.72683930597,4961.02834406596,4845.4364599124,3143.18150926924
"2003","Jun",5143.30587521666,5658.74019047135,5294.36024374447,4349.71058812426,5563.14905692678,4587.36429653101,4528.55939170787,4139.53183631061,5101.33696331557,4515.13925552433,5029.59715891688,4914.53555086001,4668.9034655,5706.25948854461,5357.06254293179,4992.39197240551,5765.6104790465,4904.12125452175,4610.61744968333,5774.55501795387,4162.67479188712,4510.78853357759,4882.84730705256,4902.60180396171,5748.28097291137,4154.89765131418,6286.47509811571,4449.25516385348,5661.00263940522,4155.50511572678,3253.82430882326,4912.66119068695,5750.5258588394,5630.11216766657,5443.52413910178,4885.16046303771,4260.53046551513,5829.37902040349,5745.90603273735,5120.09377772907,4810.93964387022,5953.12955261534,3446.50461837094,4609.34322368989,5693.98614128022,4454.3555937601,2973.91198525821,5139.03724958345,5339.40302407637,5636.8676468139,4479.09476546057,5715.38234581537,5736.20826141487,5249.92206178982,4657.68740390463,5505.71427979979,5909.74333271458,5435.42336904514,3576.31434231109,5089.25799724398,5712.80840215397,6056.90808908605,4976.6780584891,5312.25192309902,6549.27772162527,5382.18751378917,4439.67669065136,5143.44003223906,5589.88874379186,4191.38309158128,5618.70101758991,4596.87071269096,4199.19197487449,5577.32765995971,5523.96149796516,5922.80390980421,5244.40234067975,4937.50236766213,5477.92043775849,4653.19969157227,4787.95082563501,5539.23568782095,5545.12497574529,3740.28918724081,5933.13330393591,5459.59220786233,5836.52424600498,5097.09408785413,4442.87898753602,3803.5780133532,5141.6125971187,4489.71664393613,5271.10622753981,4908.65790573155,4414.53427642968,5648.10151129956,4996.56949420697,4699.92374442836,5811.37091978391,4814.39825044874,4419.71784085089,5350.54501124372,5730.8622318145,3700.80155264265,3195.24691972778,4392.24933088663,5874.82903935933,4831.21737517798,4127.6632680431,4458.81082470778,4508.38763328243,3025.06683537197,5401.8870237446,5749.6430553314,5406.41369656398,3605.02881033182
"2003","Mar",5436.98961519386,6916.67828325105,6165.2813046909,5685.96896005505,6855.86954852515,7103.02143935461,4486.93308236526,4432.86578181698,6875.12445475107,7179.11285715432,6648.15338160273,5284.39603869322,6671.04010241884,6183.96813343468,7226.31682312918,6236.37926988211,6702.2950668683,7003.15665226761,7039.40675970072,6049.64456056875,6689.01338144501,7120.09713738429,5715.17015674597,6617.33973469671,6824.78160178471,7114.06093784805,7498.28496776663,7005.53451452175,6982.64112270434,4983.04561118537,6472.96995980571,6852.63343505625,7688.26483500656,6536.06746094972,6880.77073531313,7012.02684062425,6068.45864306366,7079.08565945764,7696.52484234853,6849.11569402269,5780.56335573406,6706.94464296605,6177.55833572189,6754.04729029691,5941.4091769539,5788.43273377675,5290.40503515547,6859.15173040352,7180.44279540066,6673.08723980543,7055.65734429944,7580.87352767935,6934.89258618631,6540.43146490309,6048.70275726798,6381.23109718276,7052.22471219445,7008.78809060486,5439.74833206815,6214.61234213669,7031.94873903596,6832.72862244527,6606.55365341528,6527.63016061161,7717.60557331081,7217.86723121798,6728.77774784235,7202.51028061715,7196.91594029787,5367.15786961904,6562.64745385856,5801.30425636438,6489.44913854595,6308.29499248003,7417.18255978114,7323.42603514693,6969.62435668705,6796.87003341495,7568.65519001589,6267.11037648178,7492.06056249097,6469.92195283039,7503.67302161787,5679.54547039131,6463.98513024759,6683.06435545956,7008.69535106759,6518.96386091724,5536.58939094935,6762.05290408625,4307.12119296833,6662.39676382318,7002.74529586821,7078.4920486994,6575.96182061863,6861.03536303592,6878.08593647892,6680.90275970321,6790.45975400941,5703.19900988713,5724.93822474527,6880.17994076758,6210.49335094359,5738.71643851638,5077.25030760362,7159.88965948502,6096.30809723676,6426.15064531346,4850.22845199777,5715.28558856636,5725.26921269665,5229.12498596965,7736.40268923546,5619.6506467952,6576.030198858,6472.53748308291
"2003","May",5566.24049204101,6427.73504898317,5910.44891414567,4919.50229659195,6371.48702643509,5328.61403301168,5893.50246843833,5092.15806506875,5763.30883825638,5257.28541558457,5814.89801633827,5315.80135252855,5430.02091123895,6137.40327711478,6195.7797367914,5593.09276022884,6392.60408448541,5788.86118490855,5381.00793225919,6318.10331564311,4878.60975843046,5375.35062880481,5519.40214890973,5808.63433530572,6382.23958096471,4899.38456569011,6820.94947621778,5168.79682307303,6404.91849652003,4570.3192411645,3806.76619121721,5634.72208084247,6380.97907661284,6224.15717587006,5961.58735511786,5535.51930762095,5316.22092205787,6442.78625841164,6326.39291989358,5946.64846216612,5520.40375126628,6604.75965304413,3947.50323392735,5256.14246270138,6174.10505935535,5012.43019218981,3236.86310130598,5633.57957217553,6340.29115386405,6308.280178842,5210.011132909,6387.87906805038,6264.30794368698,6023.19149810029,5240.50782416981,5802.52716138383,6582.63385637168,6093.48225124969,4040.68167187759,6013.27120489543,6410.74162477676,6700.37661901064,5956.68423816024,6025.8295964447,7095.05159431863,6036.6914594338,5140.70627925519,6151.44597351265,6451.83720540224,4677.91707491416,6181.74338730658,5018.37174604004,4929.70319774435,6149.59471554383,6122.21339481787,6567.41192623737,6406.28197069712,5700.01710373801,6152.34595740558,5092.66607747224,5512.27554259172,6232.4568276233,6228.74317619112,4227.72072254408,6567.74898116194,6204.8589453608,6499.67827648027,5844.32100883132,4825.3546764416,4534.44424636229,6064.08047197014,5224.93979091429,5872.48714728623,5582.60128857782,5668.74976734532,6535.28629936461,5650.83514952091,5667.31900281389,6490.50114418851,5486.46004497011,4793.29467294671,6229.86240716739,6333.12132210803,4168.02697384372,3717.54827512634,5237.40302487934,6363.61839668672,5674.50485557568,4422.18284826786,4954.54164027643,5261.04479811329,3565.31803153284,6149.39458734613,6206.31190576689,5920.61456209355,4093.53295623868
