"dekad","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116"
11,"1983",0,19.2801918,19.63259447,47.353357,7.67065,0,110.915317,29.4961914,0,0,4.905123,13.43401139,14.76695,9.61314114,7.2651368,0.184129012,39.221983231,0.3995414,0,4.97086669,3.81184,0,0,48.99365,18.79538564,10.50404,33.6049519,0,0.05253078,35.47680384,11.48863268,0,41.920789468,4.21787162,23.3061649,0,89.8669757,5.117556,3.89169818,9.707618,0,69.340771,6.263201,0,3.16263202,35.6597619,7.376935,18.55493546,0,0,0,11.5756155,37.699735,21.8901422,7.0970708,2.23206,25.488089,41.7971539,0,0.5428856,20.75480709,12.762825119,10.2621075562,6.9002714,26.98196336,0.02297952,0,28.00572038,2.7917381,25.048004,0,32.5704029,0,10.54179107728,0.2777109,73.7357465,52.666919,0,13.58805109642,19.3838994,3.7806227,5.9040768,19.4765173,7.01722002,100.735184,34.56029561,39.5493389,7.785031974,28.8836691,4.501504,105.791723,0.1468609,0,18.2083754,94.954637246,0.0217432,0,0,0,5.8178659,27.84269284,18.88436,0.6717284,18.0819358,66.1094157,0,2.137376091,1.04054,44.46893685,13.05896,0,33.3073956,32.3945001,0,33.01813448,20.5798005
12,"1983",9.41102,0.59573914,4.369331,0,0,5.982309,11.047821,14.32112019,19.84483,22.84286,0,15.83621715,0,0,5.583626,2.1607206,2.956502808,18.69604,1.271171,7.0994063,1.3849831,0.7957978,9.943174,2.0848828,0,0,0,3.231412,11.98623,0,0.8831643,0,1.556047,7.704552,0,7.091141,15.14774093,2.3211285,0,2.81381,9.799081,18.18836032,0.9430563,0,6.2075551,0,0,0,14.9785269,6.538655,0,0.4675654,0,7.9813121,0,21.500982,14.0893788,5.0283551,14.4824,4.414737,5.470798,0,1.37872801,1.0876555,0,0.4999907,3.590425,3.458356,0.48723681,0,0,0,6.422956,1.26325276,2.542491,24.97249446,7.05118571,0,0,0.9325521,0.5835076,1.989233,0,0.6832625,13.084495,1.64225563,2.686314,0.007710967,0,1.616142,10.2730191,0,0,0.9578701,20.0416373,6.0384499,0.432646,22.18669115,12.13039,0.5139395,0,0.026638169,3.00658313,0,0,6.814027,0,12.70992,0,11.063131,18.5198929,0,7.683957,9.867051,0,0.7502567
13,"1983",7.943091,0,0,0,0,2.35339129,0,0,0.53938702,1.44264,0,0,0,0,0,2.153915,0,2.38105387,10.9056548,0.6923547,0,7.2794952,0.2286295,0,0,0.02030995,0,9.53510459,6.4063854,0.003883722,0.6475005,0,0.08496933,0,0,12.7482365,0,0,0,1.995262,0.7126706,0,3.16123253,0,0,0,8.342648,0,22.98872927,17.7184877,0,4.424629,0,0,0,0,0,0,0.73224217,3.379854,0,0,0.08002973,0,0.333169,3.659509,0.84348231048,0,0,0,7.94611,0,0.2391237,0,6.332387,0,0,0,0,0.047460243,0.001170024,0,0.6106078,1.21045425,0,0,0.9840111,0,0.2669802,0,0,0,3.113653,0,0,18.167201,0,9.9531215,19.27334965128,0,0.001334326,0,2.411878,2.814696,1.687978,0,0,1.853292,1.364553,0,6.151109,3.924709,0.6876359,1.471681,0,1.43605658
14,"1983",0,0.08535701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03310084,0.1153169,0,0,0.02688877,0,0,0.0119903,0,0,0,0.4088319,0,0,0,0,0,0,0,0.00045491054,0,0,0,0.066514411,0,0.001019885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05552356,0,0,0.00097204006,0,0,0,0,0,0,0,0,0,0,0.00037048678,0,0,0,0,0.01720427,0.008950895,0,0,0,0.04624071,0,0,0.02553913,0,0.0145181,0,0,0,0,0,0,0.1284082,0.001610771,1.30442,0,0,0.06161739,0,0.2401064,0.03905543,0.04723943,0,0,0,0.01511265,0,0.1616844,0.02785964,0,0,0.005373431,0.05580183
15,"1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"1983",0.005976881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03034447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035644154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02208129,0,0
17,"1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"1983",0,0,0,0,0,0,0,0,0.1420456,0,0,0,0,0,0,0,0,0.2729349,0,0,0.01893116,0,0.03604768,0,0,0,0,0,0.0763204,0,0.01329524,0,0,0,0,0,0,0,0,0,0,0,0.009137086,0,0,0,0.07348543,0,0.137967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02731883,0,0,0,0,0,0.058433057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04236622,0,0.0363723,0,0,0,0,0,0,0,0,0.08966422,0,0.167024059,0,0,0,0,0,0.1031549
20,"1983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
