"dekad","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116"
34,"1991",41.65294,30.57385,38.24445,68.23071,63.86559,24.19829,66.17169,55.45544,15.44978,21.83979,73.00037,59.19904,77.65459,27.39717,51.74273,47.54915,52.45013,19.01109,20.83058,41.52606,25.68752,17.43656,18.83861,86.11103,21.4767,35.3069,61.18798,24.61176,19.72628,45.89585,32.74594,73.86197,73.06586,47.85626,45.27188,21.3401,54.99503,53.80125,41.62463,40.27813,39.00797,61.43031,43.71521,61.94831,42.06202,42.49113,47.83285,37.71006,19.96464,22.32874,43.02049,63.85214,52.59095,46.08005,43.98351,52.88887,59.90494,52.60585,19.08604,36.02262,56.00436,25.95998,31.13327,68.04514,68.24546,35.24237,15.12469,41.95581,60.96079,55.08672,29.69387,37.21245,16.26745,39.00193,33.36559,58.44218,52.1092,65.01699,42.46427,38.07603,26.77287,39.1703,67.56506,38.97653,62.27103,55.82165,77.11363,27.77485,31.61109,26.33835,66.85672,56.99032,26.87323,34.94611,51.11394,24.21269,24.32166,32.36036,22.07128,56.0506,32.10709,42.67752,36.95662,41.707,36.77188,22.32214,43.47457,12.62429,40.98822,29.95148,41.9305,35.29985,102.0452,43.98436,70.68867,33.93044
35,"1991",61.09709,59.15441,69.78267,94.74265,77.16584,26.75281,58.78227,82.39042,20.69186,24.45057,68.82633,80.35996,62.62053,68.73504,71.91476,75.48543,83.96674,15.4175,22.41154,77.02141,28.10123,22.1889,20.81613,92.25064,60.70424,36.14317,77.91986,35.63511,20.12221,87.54321,28.64261,68.12868,69.35851,93.81797,56.51132,36.68957,57.29366,89.50978,51.48827,66.56896,56.73606,71.69279,31.44129,61.67239,88.04028,65.98343,38.78857,45.08838,13.70018,29.75761,63.9864,58.7158,73.87057,66.53645,72.29805,94.43276,73.06186,73.55959,23.55441,55.77036,78.4725,69.9528,53.98376,79.10279,70.25848,60.66865,18.66943,86.02375,83.12693,95.01624,49.48783,58.6489,28.67688,66.05764,49.39679,69.33075,80.63397,78.16896,48.62844,37.44025,33.81581,84.75224,69.01337,38.25226,72.93346,71.24717,85.77834,67.75738,59.27903,25.07347,61.33949,68.20659,34.91833,38.52624,59.67708,27.97285,26.72417,40.8281,18.86516,92.45181,45.51178,79.50401,59.77311,49.19201,60.45382,22.59332,71.46383,18.0646,85.32287,29.6329,50.78582,54.60644,101.393,78.41817,101.4533,31.39767
36,"1991",75.35374,97.55209,78.86158,107.8708,80.77304,73.00471,75.81927,111.2744,55.80782,64.24274,95.6985,101.4085,94.49351,131.4848,100.2185,85.11675,84.38683,45.85484,72.77834,96.60241,89.36356,58.86556,73.55859,91.94855,110.0662,112.721,87.59853,86.92136,55.1739,120.7178,109.1968,93.29649,96.28564,99.64822,80.66608,84.04869,82.86563,151.9091,83.6105,83.71365,70.49139,91.62402,153.4697,98.26533,92.88136,109.5048,165.6546,112.0827,49.38414,80.15107,89.9652,87.3666,84.01344,97.98556,76.66187,88.31655,148.6962,108.2033,52.1893,78.05835,116.2172,99.73396,74.60863,93.62297,108.1481,92.36774,62.81646,168.0757,86.29512,91.62358,105.2679,105.4121,73.42663,116.2389,84.04884,109.6322,139.6309,101.1909,93.57102,142.1083,82.21864,168.1676,95.43999,170.248,64.62617,71.20448,111.5743,114.7655,114.2429,109.7374,78.42234,100.6288,69.88721,95.80244,102.382,72.54896,78.56288,70.50964,60.53943,93.23121,113.4191,178.795,107.4096,146.1515,129.5082,70.20238,140.881,48.2209,130.3672,104.8335,75.46725,143.8274,99.08989,69.03919,94.90868,125.9637
1,"1992",70.48302,64.65163,78.49736,40.35611,69.77755,21.47007,34.47836,68.86446,23.72335,24.28124,64.07228,66.06213,62.1085,73.13523,80.29765,74.22175,60.04309,32.08872,24.54399,54.96755,12.92851,26.14305,16.00831,82.34882,84.62812,14.93865,55.91484,27.40736,29.07618,39.44895,16.8645,58.06159,54.493,64.73265,42.21965,32.98468,40.25926,89.51292,38.19184,77.23659,72.55341,57.83389,15.23297,49.11815,66.36507,32.80133,14.31641,32.29351,29.69024,33.00556,46.77247,53.40841,41.37463,94.65329,81.05665,66.40706,83.89721,66.22061,24.66629,60.57943,76.48526,89.83652,78.06316,68.36823,65.45829,43.69164,17.64133,102.6497,64.8065,36.43788,38.59658,41.66459,13.87408,73.22408,38.61401,60.1162,88.33068,56.11759,42.34343,28.92924,20.43673,79.91962,53.82401,12.38888,53.1344,56.59939,72.45476,80.51225,45.29453,14.73161,43.87331,47.52317,26.48959,28.72317,55.19542,53.28505,14.66876,60.55037,29.78178,61.42683,43.60896,86.19309,38.27094,20.01449,46.18073,21.02044,67.64996,24.15573,44.13144,10.17197,55.60428,33.21845,46.6939,66.75734,39.48022,14.95045
2,"1992",51.65369,33.54616,50.39524,49.74749,107.5413,33.25574,52.17925,122.9902,38.01854,38.87465,88.53104,102.7496,78.82421,39.26822,57.05959,52.66985,114.4057,41.72371,37.54759,77.51538,29.08131,44.87334,25.68139,84.12769,37.45709,34.55014,57.77714,31.01691,43.50367,47.90261,32.28945,74.82573,66.31113,62.47517,62.89714,40.43965,57.87019,66.96059,49.84903,56.92085,57.56849,101.2524,33.24946,75.85752,67.47079,56.41902,34.08282,55.82156,46.54343,44.17625,67.11238,57.94308,58.67636,55.74783,50.7715,97.33604,93.47005,120.7113,37.12135,53.19847,101.1352,37.71123,53.79593,104.2737,67.03323,66.48566,35.78861,57.22106,99.8979,38.47519,57.96011,66.46264,31.18827,44.88579,46.41994,89.4976,64.32462,86.63891,52.75373,48.06129,38.32343,38.80868,64.74446,32.98631,87.71437,102.0655,76.55865,40.32523,68.13744,34.27235,65.55718,77.61561,33.89674,47.94673,59.30174,58.96719,24.97562,77.18754,46.25069,99.82482,62.04277,43.8665,65.93081,36.26128,48.06061,33.43518,43.05998,33.85925,56.0512,18.21326,65.68639,40.6694,66.09564,51.1179,51.03736,30.24731
3,"1992",56.91692,91.00589,105.4276,23.96923,66.91517,40.89973,35.04808,58.64911,55.3053,51.67402,72.78882,59.52356,71.23505,67.83631,66.39476,56.2715,47.11926,51.53487,45.51289,41.88692,43.57265,52.0581,46.53128,79.39426,73.28551,34.32617,55.24422,48.72947,63.98922,24.19006,38.1482,71.54666,91.96753,52.70557,41.89382,54.58081,31.76144,52.97223,65.99504,50.03797,53.24863,44.97366,34.04294,66.1066,46.17228,31.61331,31.32825,40.37791,52.54526,44.68938,65.82626,68.15252,37.20093,82.19436,79.08891,55.80159,47.88198,51.91071,51.40275,34.07541,56.20682,92.50555,45.99168,54.41255,73.91874,59.28135,48.91488,53.45858,57.04521,23.77867,58.31129,37.57576,46.9435,58.91669,49.45696,41.60693,48.75233,64.00589,65.87426,38.26843,33.73679,52.11881,75.83878,24.09945,51.6281,49.53076,84.24428,68.1836,27.4974,35.6473,41.96896,63.42344,44.27299,34.01324,40.62124,44.86714,44.28853,55.06749,52.95756,48.38921,34.29364,51.79736,45.92149,22.46855,33.29941,48.15726,65.58056,50.58208,25.36544,41.70169,52.00899,33.81902,83.1327,53.12554,31.42491,34.9701
4,"1992",28.4643,72.09871,46.28088,52.03738,71.74709,27.11888,74.71903,106.3838,24.49198,27.28547,66.50753,111.3699,58.03527,109.1921,26.00536,26.15985,95.79353,24.45813,24.70849,42.97898,8.889062,21.28544,14.63462,101.3553,82.40284,18.91774,52.66834,30.11744,22.69815,28.90401,9.318236,44.03178,70.46061,78.14395,46.51684,39.94838,88.9024,130.4324,37.08182,27.47748,33.25739,93.82854,10.67517,42.49355,47.29505,38.51904,12.17269,36.18142,9.659593,32.06685,39.15823,51.61449,38.84756,36.00996,43.36851,101.7496,123.0887,92.91699,25.45605,25.59576,108.6834,75.48763,23.53868,80.15689,67.54093,41.81008,24.34119,121.2972,71.0006,32.53229,38.2845,34.85629,17.19182,37.83182,39.32509,109.7514,133.5148,49.24861,43.53541,19.67986,31.47256,118.9252,75.38548,9.772925,82.57924,85.90545,73.59213,78.57905,26.50519,12.81898,85.39171,41.57274,35.74794,39.48927,95.94607,18.88026,10.78446,23.74603,15.55297,87.62077,19.76534,122.6891,32.80132,8.322634,24.22183,25.61269,88.68381,17.79913,34.39744,8.923798,26.50138,14.07909,75.45419,26.39978,49.64536,10.80726
5,"1992",6.751359,31.24968,24.57846,25.98731,53.11717,16.52203,52.83317,51.91499,12.76762,12.42093,34.50721,37.43251,28.68776,40.19889,8.839177,6.516066,54.66417,10.07446,8.774738,20.01382,6.671699,8.244787,11.44352,86.17155,48.16878,10.54314,32.98895,11.51793,9.013337,34.4562,6.452661,25.59758,58.42997,29.87429,30.67633,17.98048,44.83609,37.07803,45.13656,7.424488,7.016136,51.99348,4.732348,28.50512,24.12141,37.89574,5.601243,23.92892,3.187854,8.619509,19.90653,28.72188,28.74639,14.61138,18.68508,38.6297,47.38013,48.45837,11.67661,5.587127,41.25797,43.27885,8.066063,55.32239,35.52986,27.13319,12.62936,52.33803,54.60142,26.95456,19.25877,26.84778,12.20563,13.63505,28.35509,47.64743,57.25895,30.73982,35.80998,16.73127,17.94072,47.98183,40.33844,9.064264,53.88113,49.65771,63.85635,48.08236,18.95826,9.600495,57.49353,26.39115,23.581,27.8528,42.24043,5.13561,7.956855,3.44322,4.139725,52.74112,16.50344,52.32484,11.19461,8.95231,12.96395,14.83536,26.77401,12.83582,31.2256,5.961066,6.043932,14.2844,39.1091,7.398267,27.60991,5.276392
6,"1992",21.88151,47.98513,34.81026,30.45705,27.6614,28.45447,35.54207,23.04282,25.09415,18.40687,21.2883,27.16649,27.31687,54.49142,24.95274,24.23395,32.51611,22.91928,31.86136,24.59392,12.02539,27.44244,15.85291,67.43793,63.20167,20.01158,41.79618,38.25384,22.96017,30.79955,9.176332,38.02296,58.49012,27.56846,34.895,39.3975,35.37036,54.03589,42.55542,22.17677,25.69623,35.95247,10.69785,38.351,23.52352,37.02622,10.52312,26.98388,10.758,30.83541,31.88658,37.89999,36.85803,22.10514,29.46195,24.72727,57.64386,32.1943,21.80657,19.25134,37.83817,75.56557,14.05156,27.61778,48.73083,29.76975,24.83695,93.3628,26.73912,30.14577,30.14604,33.36562,18.40663,20.04983,32.36341,49.3815,71.27832,33.49503,38.21761,20.3086,29.58327,65.82754,34.26143,12.11812,25.97434,28.67,54.89913,69.39632,24.19481,15.01542,29.38694,32.13698,41.46605,21.37547,48.57669,18.8151,15.06061,20.66139,21.97187,24.59052,28.48127,88.51139,23.96718,18.80573,20.63315,20.2577,43.48761,14.52715,28.19213,8.251784,22.63754,24.73807,53.33377,27.54894,34.35041,10.86027
7,"1992",36.8024,36.52547,27.65494,19.83785,57.34786,7.480106,37.70108,81.35095,9.468523,4.142618,70.29497,56.23994,63.66985,69.2046,38.64354,47.37941,73.9803,28.21142,20.45923,57.49976,11.79845,17.37176,9.90502,21.67697,69.93277,15.23835,22.62697,17.60266,24.46591,22.4994,12.11416,64.42014,36.30757,59.99118,26.63875,20.54143,30.65844,87.15276,32.21384,46.07123,37.14875,59.60854,11.14684,70.77985,54.73278,18.20382,12.66786,22.6937,29.86524,17.63221,42.62002,37.93608,18.10029,26.94395,28.03339,82.14159,78.56165,52.53852,7.960597,51.02158,60.13208,72.18656,39.82296,57.86665,31.19423,41.96466,2.932756,73.93751,56.61701,18.9778,22.38841,14.78864,3.950241,31.38088,34.5912,48.07727,61.62967,62.14952,40.52837,19.46483,19.50369,77.72057,36.5019,13.94621,87.56286,62.09573,29.07588,69.30827,17.07839,7.220317,49.40699,50.92886,19.97827,30.00533,43.31265,17.9174,5.705358,32.17183,28.40848,61.89048,14.98118,84.38488,31.57608,14.51706,19.72376,3.112949,65.90071,19.6081,20.41208,6.69346,41.92416,12.74351,33.361,33.75226,19.52487,8.350867
8,"1992",47.80997,31.39222,53.01077,48.70375,35.79803,24.57343,57.61376,60.34671,33.17417,31.76618,27.4227,52.4798,28.56547,35.97267,33.16641,33.49596,58.80728,26.78423,25.17306,29.47731,36.12491,28.52569,26.5839,56.19622,32.59185,44.21462,60.53227,25.40372,27.7609,56.87653,41.98068,34.26341,38.46988,32.90781,62.37688,22.84913,48.54586,55.5805,44.36043,42.01132,44.66101,76.62638,45.82209,29.57971,32.5666,74.56334,40.09584,58.56084,40.83919,19.40379,31.96004,36.75148,71.70779,30.5127,47.80013,34.64788,61.05204,49.4212,26.74948,37.84569,52.55015,36.66996,39.69591,39.48178,58.63861,28.37333,28.66798,51.59079,32.15211,45.94667,18.67377,64.99875,28.06162,27.84977,35.80011,68.68747,50.00768,28.08867,48.77281,57.73854,38.66533,43.5007,34.89474,37.6657,71.06225,52.36392,49.75285,41.39387,38.52057,36.58844,69.58862,32.33352,31.64664,49.28705,45.65134,36.99767,29.24368,31.68807,32.96879,35.89032,50.01466,51.18414,24.3406,36.95133,37.33542,28.44403,39.27034,39.41,56.45982,19.31897,33.89923,33.717,32.80834,31.33635,43.77533,28.72095
9,"1992",71.00354,42.21,90.2178,58.20373,78.34453,88.07877,63.8423,127.6263,73.25887,79.19208,116.7003,90.54372,115.7923,68.39556,105.9014,88.08205,103.8168,65.12284,91.70501,104.9974,81.85827,77.8927,68.64712,72.09061,49.38803,71.72607,74.96011,114.4699,69.62565,90.81278,68.34127,133.8208,111.4947,97.83248,77.09509,102.8172,54.75322,89.22266,104.7159,82.83206,70.41949,92.16508,74.24512,125.971,113.2949,63.31693,83.05784,83.49126,47.38047,66.85124,130.1794,137.3535,72.83704,101.0428,96.68209,96.77304,99.85072,106.6841,70.08901,72.75522,95.35912,43.64364,85.59811,106.7289,74.2048,121.7537,68.3651,68.87975,80.36857,73.92821,90.2224,80.55386,79.55718,94.13816,126.1165,70.59325,78.26491,109.1917,78.41463,96.78091,68.465,66.66113,126.0138,76.11931,80.19578,85.71184,73.70225,61.8594,72.73426,65.84762,84.07533,118.2812,98.66073,77.00263,60.18813,61.6091,76.85164,73.79916,65.68791,83.39196,95.65216,75.34887,88.26376,92.79243,85.04054,69.3987,98.23848,58.65859,111.8564,77.12961,68.60018,98.90279,134.0004,79.69315,61.10359,69.50198
10,"1992",5.002962,12.47539,7.371911,37.45589,13.38875,2.745105,35.693,19.88647,2.185533,1.797488,5.729928,11.68772,6.30972,20.5834,3.339398,5.741598,21.5272,1.932319,1.87275,8.803156,3.793448,2.005545,3.68062,61.57227,19.40101,2.904919,23.75007,3.349596,1.85422,37.73743,3.285538,6.972563,28.36221,10.684,11.34426,3.950253,31.89718,11.28396,10.25182,5.27665,4.220279,28.60308,4.127831,9.360355,8.759647,31.35258,5.443519,9.793365,4.200307,4.045989,11.22955,9.788574,20.37558,4.367716,3.669213,18.24016,17.48363,21.14156,2.05201,4.286727,15.77791,23.42971,5.289881,15.77396,26.91922,6.667625,3.249231,26.04741,10.08261,25.44905,3.334032,23.65066,2.886684,6.971811,8.942477,32.18116,22.41876,5.357611,12.52564,7.092457,5.682886,11.13702,12.12002,4.873973,23.88651,21.0084,46.30981,13.99956,25.30569,2.191069,34.38309,10.65848,8.182624,10.847,30.53051,4.32144,4.872392,4.815142,3.566697,14.45862,19.43475,16.50752,6.082695,15.64166,24.72345,2.683049,18.12924,2.910939,43.7497,4.303313,3.264264,17.63358,19.41918,6.753787,26.90149,3.993395
11,"1992",8.276583,14.94622,10.90893,2.733512,13.15968,4.673417,55.45946,29.33288,3.182583,3.906745,7.167728,15.49479,10.00972,24.08313,2.997964,7.110083,41.09225,2.524231,5.474718,5.140301,2.181362,5.051701,4.616827,33.70823,39.95776,2.42795,4.110308,8.856129,2.876383,2.537815,1.840844,11.05084,21.78125,9.893711,3.286908,4.267134,44.42422,38.65479,8.727923,6.061651,5.286366,63.43047,2.091851,11.48645,5.925492,3.162644,2.399386,4.085502,8.866032,9.09787,9.140544,9.312974,2.646734,4.589077,5.233189,17.13484,75.45354,39.42371,5.661524,4.983261,45.62036,56.6883,5.469399,23.32577,7.385056,3.467139,3.256384,95.94992,10.57267,2.090086,6.046357,5.240439,2.374107,6.70744,4.065209,68.47341,90.38314,7.182751,5.126582,5.105128,3.665013,40.13529,12.75544,3.740895,50.19405,38.20862,28.54919,42.69289,2.960441,2.147984,64.02976,4.673656,5.517819,2.673636,52.90614,7.350941,2.805034,4.453981,8.875988,11.97711,11.24197,86.46173,7.109805,12.59689,3.195077,3.967524,13.31419,4.46745,2.439779,3.571421,2.850237,5.650256,24.16739,9.956855,2.793672,2.026827
12,"1992",7.780131,5.718637,7.043392,7.489855,4.879514,10.12645,30.33741,7.953689,5.701654,11.48493,8.310003,8.429212,10.84016,5.733324,4.896501,9.640511,17.05056,4.834215,6.067461,7.860975,4.036114,7.552537,6.339075,26.59256,9.420962,3.557079,11.38073,10.8406,6.978901,4.619934,2.855935,7.495123,19.89806,5.134284,7.292872,14.10183,23.58156,16.40808,12.59427,9.733061,5.89852,30.58422,3.068981,6.482327,7.85801,4.638431,3.162385,5.938236,8.229857,12.35522,7.427894,11.9603,7.4361,6.947916,5.407581,7.989195,30.38338,16.46307,10.63889,6.112561,22.23983,11.66418,10.14883,6.505009,17.53587,11.40261,6.345179,19.45979,5.47149,6.714478,9.417219,6.331108,6.864034,5.711995,16.06839,35.4375,36.08982,5.032129,14.35597,5.722275,8.829315,10.16552,13.67083,5.158765,22.20947,17.00838,32.86887,8.579669,4.732441,3.70092,22.16414,6.202214,15.06271,6.722033,27.26377,9.502976,4.496315,7.600865,7.252643,6.43534,12.96122,22.81465,9.676696,15.96775,5.40673,10.63085,8.306071,5.822012,4.332662,4.565423,3.765943,7.647733,14.97531,11.14107,7.005898,3.06374
13,"1992",1.478766,13.20502,10.28992,10.68855,10.88029,1.955157,52.68761,28.77794,1.821705,3.369607,2.045,14.32647,1.835001,17.3766,1.774197,1.558555,30.08943,1.431653,1.82097,4.564705,1.449886,3.427168,1.296204,17.10225,32.83502,1.428303,5.684852,1.501924,3.126402,4.24491,1.363823,1.44679,3.970537,8.291798,3.66585,1.443497,38.03434,15.97194,2.305543,1.294466,1.165166,46.95325,1.229286,1.44389,5.631819,2.996487,1.207102,2.225567,2.239508,1.589015,1.184564,1.682573,3.629204,5.379683,6.405361,9.802474,29.68877,29.88525,4.587723,1.457139,23.95851,41.90833,1.605643,21.28664,3.690946,1.193508,1.409694,21.68235,8.022532,2.903779,1.492502,2.703473,1.305233,7.638506,1.652948,47.96478,25.91262,1.764646,3.921062,1.797046,2.659513,15.59894,2.678067,1.257795,40.2973,24.66545,9.191289,21.87887,2.920604,1.273572,50.09106,1.346076,2.202023,3.609396,33.00382,1.587323,1.287108,1.667918,2.283885,12.25295,2.777972,24.44595,2.443357,2.857905,3.304605,3.049536,12.72508,1.328534,4.111089,1.170715,1.26841,2.427562,3.259694,2.472534,5.536579,1.094178
14,"1992",0.4317997,1.726069,1.98662,2.014802,1.312555,0.5150239,3.644329,1.228229,0.5176032,0.5241917,0.7901456,1.844284,0.637715,2.935444,1.937198,0.279927,2.032552,0.2833265,0.470141,1.422555,0.8199842,0.5480089,0.2506985,0.2329869,3.098175,0.5186848,0.2697866,0.3963952,0.4360856,1.614954,0.6107615,0.4548298,0.1351041,1.496473,0.3004722,0.5226533,3.914454,1.710724,0.1133783,0.5180256,0.5095605,2.524712,0.5601447,0.2935825,1.356364,0.9337828,0.8392152,0.3881858,1.077068,0.6424314,0.1470323,0.2675903,0.3119547,1.344862,1.807668,0.4497337,2.437881,2.141453,0.3316906,0.7937403,2.342811,5.417423,0.3477953,2.264813,0.2858814,0.2877433,0.4978334,3.584036,1.16069,0.7792705,0.8574837,0.7718731,0.6168606,1.502552,0.2072237,4.296015,1.468856,0.7040054,0.1563299,0.4703223,0.3117239,3.07933,0.1326108,0.2781247,1.762662,1.269179,0.3431101,4.945544,0.9137719,0.6155322,2.853384,0.1573956,0.2686731,0.1565179,2.848731,1.043181,0.6416075,1.522649,0.8467615,0.937438,0.2418637,3.68839,1.211582,0.02993288,0.7155222,0.4373074,2.334414,0.2688058,1.216089,0.2875515,0.969728,0.2120307,0.1194523,1.788954,0.4051614,0.5962468
15,"1992",0.2191059,1.320042,1.660694,1.298609,0.491873,0.2038619,2.252399,0.299643,0.2683438,0.159936,0.383974,1.186406,0.3188982,2.151375,1.539059,0.09309904,0.7184303,0.06630202,0.1898444,1.031018,0.7127104,0.2347525,0.09843318,0.00050079572,1.676564,0.3102906,0.02247028,0.1180775,0.1695582,0.9615489,0.4739647,0.1790286,0,1.253887,0.04839643,0.2852875,2.372468,0.8842667,0.00174752,0.2643922,0.3293259,1.049725,0.3884447,0.04494896,1.042086,0.4809149,0.6666719,0.1013648,0.7591352,0.3782163,0.001285478,0.03066526,0.05615614,0.9337167,1.296836,0.1628354,1.289523,0.9879225,0.03828524,0.5489587,1.233055,4.805886,0.1528267,1.265952,0.008756983,0.08224138,0.3146653,2.629362,0.383296,0.3245236,0.6546969,0.3774709,0.4591401,1.288096,0.0109784,3.15501,0.5032924,0.3568671,0.001168639,0.2153531,0.07898638,2.49154,0.00051805482,0.1621692,0.2793004,0.2456307,0.0154961,4.246904,0.5357419,0.4880847,1.327087,0.003398243,0.04137231,0.001135667,1.23798,0.8053095,0.531778,1.258279,0.570953,0.3094165,0.07253011,2.537295,0.9244699,0.01041169,0.2329252,0.1218937,1.811875,0.08622124,0.5321167,0.1577842,0.860301,0.03174775,0,1.15536,0.1456836,0.478575
16,"1992",0.5833893,0.3624613,0.7284607,0.4426968,0.3620421,0.1523496,0.71753,0.232283,0.3765023,0.2245174,0.283523,0.3142766,0.3295635,0.5706146,0.6009547,0.5593621,0.4832893,0.2257899,0.1792807,0.5062622,0.3977531,0.3144884,0.2110445,0.469591,0.4007523,0.3020837,0.33345,0.1634625,0.2748035,0.3894807,0.4270113,0.2947812,0.2836801,0.5095758,0.1946199,0.2286515,0.5910782,0.5911314,0.216952,0.430026,0.4413226,0.5518669,0.342079,0.2617445,0.5001594,0.2891216,0.2918192,0.1788383,0.3230658,0.2316074,0.3085801,0.2686723,0.2190311,0.554321,0.5292374,0.1456317,0.7724603,0.5095267,0.2516168,0.3264112,0.6081907,0.8184267,0.2958448,0.4322655,0.3381064,0.2499358,0.2961142,0.9915363,0.3854586,0.2530233,0.3396589,0.2576416,0.3141131,0.4888842,0.2166617,0.7275823,0.5626332,0.3044455,0.2426832,0.1831737,0.1928039,0.730518,0.236189,0.3170533,0.4117378,0.3192717,0.3778845,0.6891429,0.3073564,0.3843695,0.549437,0.2625471,0.171337,0.1676851,0.4899594,0.3117845,0.337267,0.462139,0.3274267,0.2313123,0.2053459,0.9667928,0.403971,0.2546457,0.3067683,0.194583,0.6710579,0.2179514,0.3537712,0.2109921,0.5854812,0.3720056,0.2433531,0.9202037,0.2364407,0.4099143
17,"1992",0.5277446,0.1072125,0.4374393,0.00057081436,0.03251291,0.004352734,0.001773545,0.0125857,0.243172,0.05051704,0.009762375,0.04938787,0.02744666,0.1786351,0.2375973,0.499496,0.08691006,0.1063495,0.02296252,0.1870413,0.2857988,0.1580566,0.1599799,0.1979073,0.03298374,0.1819276,0.1169449,0.00097314973,0.1361554,0.0003134076,0.3699353,0.002278068,0.09049479,0.2114951,0.01458993,0.03160919,0.003047391,0.1980353,0.06861436,0.3104995,0.3879596,0.08932035,0.2617673,0.00535881,0.1745805,0.006299692,0.1214072,0.01579068,0.144206,0.02913477,0.1093666,0.03208755,0.02720325,0.2316117,0.2025834,0.02568307,0.3520399,0.1825339,0.09796674,0.1229295,0.2492691,0.2007776,0.138726,0.03123929,0.1059298,0.04491798,0.1769991,0.3349756,0.06313028,0.00012786862,0.0719224,0.01124185,0.2122203,0.1558875,0.0205855,0.05260525,0.1046224,0.003746032,0.07293718,0.06993236,0.04433966,0.2817653,0.06814708,0.305375,0.00069047394,0.002481737,0.1257523,0.2396541,0.04744722,0.268232,0.00029114471,0.06698743,0.0133908,0.01933065,0.004515983,0.08051442,0.2741975,0.1687743,0.1648577,0.02826296,0.07748954,0.4310352,0.08836678,0.2390559,0.04027572,0.04749489,0.3562491,0.1352307,5.1638821e-05,0.1786516,0.4875654,0.2509343,0.04241623,0.6073424,0.02356102,0.3154686
18,"1992",0.4394766,0.06206839,0.3054582,3.9227749e-07,0.001005955,0.001077346,0,0.00099253177,0.1728325,0.01835091,6.9298461e-05,0.01232338,0.003927911,0.09364567,0.1456002,0.3842451,0.01795178,0.06974183,0.009701141,0.1301499,0.2040454,0.108899,0.1161156,0.103364,0.01027154,0.1274443,0.06390911,5.7155354e-05,0.08906821,0,0.2884904,0,0.03981396,0.1217346,0.002248072,0.01157116,0,0.09301995,0.03152545,0.2236103,0.3234012,0.03508621,0.2068584,3.7984511e-05,0.1233839,0,0.07142408,0.004781853,0.1058429,0.01559049,0.05683953,0.006388877,0.0082757,0.1480187,0.1172445,0.008155194,0.1831153,0.08895386,0.05556782,0.09868983,0.1237259,0.09700167,0.09346449,0.004229441,0.05025535,0.01874249,0.1234975,0.1458039,0.01044325,0,0.03214596,0.00021040968,0.1491587,0.1062902,0.006356255,0.004051784,0.0329647,0,0.03289005,0.05143456,0.02036807,0.1465535,0.02921533,0.2660026,0,1.1229334e-05,0.05979623,0.1371114,0.0165745,0.1926777,0,0.02715672,0.003263041,0.001362197,0,0.07491501,0.203533,0.1162247,0.1193489,0.004955911,0.05221737,0.2208884,0.05992599,0.191391,0.01992212,0.02119415,0.2682115,0.09636105,0,0.1315077,0.4001583,0.1912858,0.01051475,0.5390289,0.007133898,0.2352963
19,"1992",0.3505444,0.06472497,0.2044586,0.009152729,0.01694865,0.002979333,0.005327751,0.010442,0.04154724,0.01444312,0.01047158,0.01802344,0.01412205,0.1311352,0.1263677,0.1292635,0.03379913,0.0273447,0.01207185,0.1930426,0.05054472,0.05164453,0.03116522,0.006272795,0.0783855,0.03413275,0.01873385,0.002577379,0.0271649,0.003693266,0.06249922,0.003309683,0.01267223,0.05322522,0.002547836,0.02749844,0.00793235,0.08134902,0.01155666,0.0692837,0.2879288,0.06330075,0.05087871,0.002097797,0.1860411,0.00418028,0.02990693,0.00578477,0.1093173,0.0939506,0.01553548,0.01078347,0.002691276,0.1027526,0.1441678,0.007322611,0.09027811,0.04692474,0.02722171,0.1914816,0.06825959,0.4232817,0.04924055,0.01744052,0.01606767,0.00949873,0.03475892,0.1651949,0.01880321,0.003879161,0.06126194,0.006298915,0.04498884,0.1567087,0.006344746,0.02821467,0.04287237,0.005298615,0.01023844,0.01726316,0.01127324,0.1493925,0.01998688,0.05758802,0.02839538,0.01161679,0.01285461,0.09699283,0.02283309,0.0485243,0.005957434,0.01322479,0.005461369,0.005101929,0.00794291,0.2377681,0.04818125,0.1867155,0.07856847,0.01293302,0.01806039,0.1852765,0.1954475,0.05001939,0.04970988,0.01220063,0.1669118,0.03463596,0.008425733,0.04260867,0.3929067,0.07145283,0.009989355,0.716077,0.008892678,0.05217158
