"year","month","1","2","3","4","5","6","7","8","9","10"
"2013","Dec",5773.60487504114,6416.52677406693,4795.65537384038,6342.63561504434,5154.46610295259,5579.20981844186,6097.04948897185,6474.57478523061,4764.36180876105,5065.43758586419
"2013","Feb",7124.28247931764,7184.53100899801,7046.9276609068,6558.37690659507,7121.99808270973,6794.8179918205,7352.23679921845,6988.30612340187,6532.30236941673,6176.63966464352
"2013","Jan",6658.64479432121,7490.88416459531,6577.37979504027,6645.24553256342,7174.0863178719,6704.36348587064,6765.57733408942,6995.55131059664,6293.61156936823,5954.6204464843
"2013","Jul",4191.69165789243,4550.75777825698,3659.19390778825,4596.82548889459,4188.15895021032,4663.37394751808,4917.21604696547,4605.32975917619,3383.67374808986,3864.06281082727
"2013","Jun",4744.0054155737,5285.60352028709,4304.93267879463,5464.14684566104,4716.86055013198,5389.63881913401,5543.04115439042,5355.04301538542,3857.45656198192,4271.53281876774
"2013","Mar",7181.12043485274,7661.89967533768,7376.20206344723,6855.28227232348,7216.96932010634,7130.96607976055,7471.9886623651,6736.78163447663,6268.8782143994,6046.20474956848
"2013","May",5474.92564926645,6047.53663482695,5293.05230366521,6217.08800178741,5426.17045435612,6223.6552479164,6276.14636188231,6248.5906271701,4473.8464259937,4766.45464760387
"2013","Nov",4789.2428439262,5712.58235574328,3443.59397862025,5431.1228220314,4085.04813967618,4240.29449575333,6337.15778142107,5139.59264401705,3566.7057933878,4857.48976113464
"2013","Oct",3988.24031856939,4777.27120255776,3174.01019385529,4658.17572376662,3501.02568952684,3863.49334016296,5392.81529347375,4536.73722199469,2886.31300022836,3897.24315740033
"2013","Sep",3590.21369291721,4390.36026766599,2988.54229012179,4069.5592485943,3265.27162978852,3557.96217545196,4976.74084422674,4089.91475635523,2838.19769206264,3677.8797781893
"2014","Apr",6495.20467626467,7071.33541846969,6600.93249527966,6859.73046019624,6598.75281355035,6948.23294344966,7246.11060073298,6963.8564623072,5787.91572204615,5838.79246485668
"2014","Aug",3541.62634491497,4090.130249012,3220.34384571659,3960.50208611946,3382.93721697834,4196.8641934264,4533.8971143932,4155.77410418041,2934.10264744076,3535.79002265546
"2014","Dec",4874.59753917774,6195.00963947855,3963.07363433668,6019.84693285388,3832.15844432531,5406.99716077112,6394.04274681021,6488.22610880032,4228.93630051368,5469.90342680395
"2014","Feb",6359.93315903918,6322.63874099081,6701.86545781559,5955.90605301235,6487.77516763428,6669.26395208702,6784.21406268235,6720.21524558881,6318.19011171787,5900.61574290298
"2014","Jan",6644.07458349802,7316.3476086419,5931.15584910031,5743.26478918964,6416.60724785663,5468.12845163879,7302.42532656565,6292.38587220532,6433.3970942119,6321.1119924581
"2014","Jul",4069.24615470219,4651.66072010512,3711.67323047359,4863.14155883607,3924.69777502259,4861.58257567984,5180.77767351043,4722.07488174164,3396.2739107597,4042.09301026637
"2014","Jun",4718.93179491579,5378.2510714966,4505.16635222286,5557.73230646738,4690.97254861709,5593.67611955222,5857.74018148575,5409.56651220617,3841.26813497291,4574.85092610232
"2014","Mar",7100.59043001887,7575.31352158309,7302.89111561846,6533.26975800589,7151.72778465334,7150.80320184644,7389.42327241711,7088.39167150331,6475.01596000421,6183.29769520476
"2014","May",5551.98396176055,6210.31434498839,5572.76634411057,6197.59530133831,5552.78422582251,6391.04791503535,6599.29895203471,6229.18994641088,4681.62060781432,5285.52600737248
"2014","Nov",4144.18746030464,5273.3989227523,3318.87446063087,5291.98082700194,3477.19304459357,4587.25846880459,6448.63535581407,5582.05737773585,3191.50022925005,4887.94014811496
"2014","Oct",3808.17461877432,4930.02628850006,3048.54063284649,4633.25468357293,3255.3881308016,3907.44849882284,5645.02889639029,4697.13394051122,2899.8696247359,4150.77809062812
"2014","Sep",3519.90539654684,4567.72763603521,2979.59794944255,4046.91527001128,3210.33917004405,3658.9979604354,4925.79145779304,3973.64300123841,2797.32034198786,3787.23922092182
"2015","Apr",6813.59228246061,7115.14905104387,6927.14803291154,6464.19616770866,6633.93822711636,6838.69738049813,7186.62714760861,6660.67021508366,6088.0939615711,5704.31700909181
"2015","Aug",3704.22537340333,4182.75593971475,3289.14445592966,3918.2694059857,3680.81208944359,4101.55021815628,4464.57741937828,4080.36495563899,3035.92154569854,3490.84255864607
"2015","Dec",6069.28988257332,7251.13227051052,5378.77455445269,6478.56838774885,5109.99028575441,6140.12488484516,7067.10232888238,6631.63083888661,4806.615555221,5459.55391709646
"2015","Feb",7019.29895911214,6998.48841092227,6963.20828930454,6633.74853812843,7015.44525480219,6863.51213393008,7228.86255501155,6903.14068003945,6520.92141712184,5999.18401255148
"2015","Jan",6302.99291831089,6050.43041745221,5668.94923073157,5598.26142632963,6621.93549684608,5710.47378854079,6154.66977198348,5764.60610204371,6164.57921876473,5864.6610651023
"2015","Jul",4343.83921884513,4818.60106982883,3927.25952396014,4885.14889873527,4509.37413176431,4841.49065646396,5020.68449748945,4767.40499837878,3431.85878685246,3890.46868912246
"2015","Jun",5069.56850339113,5549.70515785691,4820.27040637334,5715.43310910375,5323.90276449154,5623.50855772912,5810.15209669521,5546.22169308224,4071.83928471955,4460.90116155465
"2015","Mar",7132.08464919008,7573.01905328098,7313.17783401793,6843.38725820153,7298.56162768717,7316.9218277272,7485.77902230837,7086.75114210612,6099.41472502611,5673.99403525842
"2015","May",5953.93495625133,6334.39911187745,5881.85332042401,6370.38124822606,6335.61922063487,6402.98335374592,6535.21880070135,6377.22653360871,4911.98145176156,5073.6139426417
"2015","Nov",4352.3569083501,5750.16434311898,3811.73405095678,5698.90656894276,3725.01874829691,4676.58368346481,6171.1818676017,5818.42996224949,3108.78609692452,4026.9948265269
"2015","Oct",3806.59960081915,5063.44561277062,3056.79378531153,4783.40454657472,3241.85636889514,3714.27618052659,5633.39174891616,4467.33439387349,2883.4587674256,3752.21109490334
"2015","Sep",3579.5247602626,4540.25306953414,3025.44840933998,4088.39885068728,3293.69385295798,3683.20736139719,5014.33110716621,4086.24619953742,2849.68010729861,3601.08264807121
"2016","Apr",6862.35421623103,7271.84830643384,6585.63730663469,6770.92969909887,6931.26910519529,7016.3000000897,7376.70136629896,6799.83226199585,6056.23370926369,5779.77173487152
"2016","Aug",3567.52396977675,4038.48947372259,3074.38139324361,3875.37532032684,3371.41204281364,4088.8813475454,4458.45131738585,4024.75244769462,2945.92550595046,3426.06424511472
"2016","Dec",6045.464266888,6922.14123598518,5561.85138995538,6577.66918074979,5214.52935988454,6179.28508718578,7112.96078523685,6653.95263012156,4780.02903218367,5387.95128432805
"2016","Feb",6362.10473877724,7096.78258410635,6967.90760108916,5784.66814314452,6902.34457120436,6582.52747708537,6127.08818381836,6498.73968607854,5787.91153909879,5483.72002832472
"2016","Jan",5726.35707650511,6120.44770715411,6200.83605429619,5273.3242682129,5969.75133913822,5697.44089308075,5727.49123187774,5504.78127932091,4909.12719101281,5549.79740404987
"2016","Jul",4105.5762469177,4558.12164743622,3537.94079964777,4628.54602051268,3903.27485046809,4732.5449328557,5028.53345921116,4651.13736465938,3286.39902992389,3856.17806067974
"2016","Jun",4873.01810374721,5367.72034505618,4245.3845238428,5404.52015157455,4612.48477705251,5485.38584471634,5831.62802805037,5385.14361605592,3929.48103317291,4468.75517280796
"2016","Mar",7219.47615670599,7709.42051204742,7248.15484301625,6765.48074971354,7109.22891516634,6807.53857076964,7389.48374525955,7121.83158729119,6559.8026480406,6151.74671135341
"2016","May",5791.37844062535,6181.04315249064,5274.54353806819,6212.991356365,5696.86667179221,6313.56286682882,6585.89995762824,6233.99760440384,4720.08546457535,5031.37162029185
"2016","Nov",4126.17646919852,5370.87595631167,3677.34644801954,5491.93022575188,3596.85978540017,4781.84863619163,5812.66040474851,5382.17200431066,2933.07540772783,3994.99797118806
"2016","Oct",3673.42558630211,4894.39821916508,2974.1933718013,4721.89619644265,3092.31726307636,3939.43554605186,5425.22606290582,4674.03355255729,2684.59880082512,3663.57715964356
"2016","Sep",3386.01665553669,4363.47696730397,2880.01230543455,4080.40850776158,3073.83398887122,3590.7927423256,4893.1818403716,3982.75494119936,2737.4621842721,3465.75201334334
"2017","Apr",6771.49390481635,7307.0917447295,6951.97325862955,6897.81669328536,6672.05542163898,6922.70658060298,7373.40574198649,7030.67148213218,6117.84134078296,5977.72151223514
"2017","Aug",3851.1776321174,4293.61280385904,3376.2898192568,3994.13628068696,3902.28057662638,4086.32766286742,4675.74806294466,4072.40499252668,3338.98196379769,3763.6640261242
"2017","Dec",6640.75963446214,6738.04426026664,6326.59081961316,6592.75686784799,6949.3675796278,6510.97222250722,6541.88693682254,6860.71980547574,5649.28529264036,5818.51318576593
"2017","Feb",6349.21977064046,6888.3081265142,6888.23538223297,6249.83283483431,6163.51740188631,6807.87203062348,5794.0010665441,6507.34694470708,6447.51468989485,5885.9591707658
"2017","Jan",6316.8376320991,6527.58434173094,6593.03981338173,6544.6820908776,5849.01037609626,6807.75245165943,6407.20880356785,6758.62858036709,4991.26464529223,5750.41317878221
"2017","Jul",4583.69713363875,4974.89934776172,4033.36358648477,4924.16396058325,4723.27301114094,4916.15457301434,5400.59189976873,4839.41365735916,3934.86917288613,4414.50074715363
"2017","Jun",5320.2808248633,5706.40447183134,4967.79041147491,5799.55887887527,5413.67144112484,5756.97007831869,6155.79754363575,5671.92816418868,4609.31192230362,5039.00857882327
"2017","Mar",7199.62412984668,7716.86119237572,7263.89575450384,6505.28574843236,7223.19736106093,6600.73814901029,7467.85337207129,6912.24260414777,6792.32355357478,6279.96397025535
"2017","May",6108.04729057389,6524.94155221659,5959.0414427267,6533.50969306929,6126.37396489511,6515.39914280328,6877.52424079113,6474.8926923909,5430.95936792157,5587.57667505314
"2017","Nov",4940.87491170378,5896.83300435622,4427.02877475803,5934.25881637966,5269.3040549245,4833.47543603293,6316.7904742192,5878.13409142367,3819.34679157459,4799.84734664031
"2017","Oct",4259.80546351942,5271.99117022263,3278.25761000101,5027.28850498276,3744.06997872089,3933.09645579566,5738.77965499494,4681.31644156178,3318.37183185278,4408.84550909386
"2017","Sep",3788.12833215167,4704.17318222638,3142.08899814025,4215.37846297839,3508.43646792062,3780.23769897585,4964.33206161077,4083.69407658352,3118.14322984519,3910.91486758993
"2018","Apr",6759.59993630141,7225.902094451,6952.85891788228,6810.45616937492,6904.12031219629,7013.39701098639,7315.96875748018,6857.3548446703,6341.63502334312,6127.62905459028
"2018","Aug",3833.0552346918,4222.9152591434,3298.69050392984,3971.18827074815,3747.36794428025,4217.02353526322,4686.05166496854,4194.91281881086,3359.9295122467,3869.94898651655
"2018","Dec",5663.09003353971,6638.09348464201,5812.88111927626,6384.55650137822,5150.72604406083,6406.73761129012,6759.81361750656,6794.85927418047,4441.50131064311,5324.7260137157
"2018","Feb",6317.42038786087,6941.69254401962,7028.10377380164,6631.18713573047,5951.66961114351,7045.65454533595,7069.36236451069,6926.14180477468,4944.57528315131,5697.09933904647
"2018","Jan",7121.56199939306,7584.7897309939,6858.73522001979,6098.44376234585,7207.49631317221,6983.85074834387,7564.0761578217,6162.54535995869,5818.8815461207,6218.06063933999
"2018","Jul",4528.41995589948,4850.59300100508,4071.80202382275,5066.89697318713,4527.04021958286,4936.32296220941,5348.27597582577,4944.12243415452,4001.79694384649,4479.08879787468
"2018","Jun",5216.82574749347,5575.7469439587,4919.7258659759,5745.40235919145,5261.49824373875,5654.59899744704,5992.43555187606,5677.1340777373,4611.90830778449,5026.01961804667
"2018","Mar",7233.04206149136,7546.96210303301,7348.70356822567,6550.0823873935,7157.43398228904,7141.77703490412,7506.30241460978,6675.8015457385,6791.38891244951,6405.46732695636
"2018","May",6055.05295211991,6523.4067903147,6073.70867760338,6614.10375077697,6160.42420949383,6477.59518663717,6819.79734565102,6509.67597940646,5500.80420140073,5616.19283771021
"2018","Nov",4285.44018524129,5735.58771855539,3511.57965876143,5686.23949951857,3796.5323265422,4588.44221189889,6340.03095918424,5710.03705055518,3236.14431251491,4594.62578337885
"2018","Oct",4260.9316295876,5454.54643293603,3318.90693643504,5035.38503407089,3644.32827534177,4268.67167841056,5866.25726699884,4936.5923509216,3234.71696896742,4281.55829043762
"2018","Sep",3798.08143552263,4784.62567258275,3078.73327103249,4416.19642570527,3398.01078345006,3832.15526462092,5234.06622961318,4309.57320324548,3098.91906443361,3944.44547759313
"2019","Apr",6425.53051090308,7256.36206369636,6527.38019569038,6755.2053710339,6055.30001369322,7082.24551603843,7279.11094323423,7051.63794698921,4980.45451687741,5606.13080121642
"2019","Aug",3489.77116018768,4104.5517914274,3239.65565403278,3963.44321528064,3241.92571022009,4179.01608135924,4429.11356956567,4136.83000253474,2789.56609359454,3366.44056437495
"2019","Dec",6109.80560471775,6912.68246415262,5773.50767882633,5926.81906980608,6032.79847555962,6070.97840739098,6974.61196099154,5918.92087411702,4613.70049882419,5573.27342690943
"2019","Feb",7358.70898539368,7820.09117251801,7291.42757758778,6619.53840655919,7131.80521199808,7197.79458933762,7243.61664258391,6903.22740284061,6385.69083010332,6249.19959837176
"2019","Jan",6669.63552650684,6841.95046349748,6453.30533754992,5819.15041111949,6625.98381078364,6849.13272026431,6477.2093442608,6867.104634267,5822.1410847164,5984.54632544777
"2019","Jul",3982.44534033916,4681.44606943162,3705.85660491987,4850.25580893945,3725.80637273681,4819.09288219586,5060.88653969138,4825.47946944375,3105.42258042861,3774.42858706931
"2019","Jun",4641.61069391323,5568.55709102204,4449.97888397691,5697.51579526381,4304.85767741018,5567.24805350676,5882.58743084182,5545.59863718439,3535.98590352832,4338.55045916543
"2019","Mar",6869.21479017917,7637.13791758627,7332.35805826768,7011.54086049333,6432.74370724629,7335.0000174334,7619.41890384706,7158.27389612115,5232.47938179839,5944.80718696654
"2019","May",5519.18648945598,6384.15066517889,5471.49338084573,6221.07075670409,5206.42486740536,6411.8592349662,6719.6132432205,6373.72134723153,4289.70650965858,5071.46401464768
"2019","Nov",4211.09221103467,5377.17106145954,3728.26488751026,5256.57620239534,3773.59320635699,4675.89423953304,5948.49369039298,5319.43209358829,3280.92636921359,4129.66025217945
"2019","Oct",3692.5681447463,4988.48029992213,3414.90685901736,5038.08894588863,3114.64677959352,4388.95772507775,5380.30170052647,5184.29200831285,2613.61927880749,3462.7386445125
"2019","Sep",3468.38055813664,4578.15716184126,3105.32662384744,4339.34828843215,3079.37408756257,3860.14040986108,4973.31154291104,4276.43455477607,2687.69485266913,3317.43028304623
"2020","Apr",6496.37384227758,7138.31946719888,6678.99985914628,6573.04547712702,6378.10938473221,7061.09978190865,7441.16033061312,6846.29516781436,5564.38353392913,6074.50679110079
"2020","Aug",3553.04603169524,4211.54578179142,3416.02811750644,4014.79244428572,3529.86674375837,4395.51518673706,4721.97908400415,4269.19130016361,2897.39086669298,3624.98001241064
"2020","Dec",5512.90314327013,5333.10455698607,5498.43980659842,5668.63040540289,5323.72553466087,6064.01008523416,6223.29689184084,6183.09016482227,4989.04958181831,5559.26141446309
"2020","Feb",6415.26621454417,7303.39044751626,6192.57649670772,6816.04502768612,6476.0695032242,6214.02184600071,6875.05912286688,6781.80731449329,6126.50750335451,6012.57428276006
"2020","Jan",5993.5026014707,5892.35400941024,6418.7676302635,4898.16203002593,6295.89364297821,6482.4445714594,6101.1735351026,5954.19329626079,5149.68309220431,5572.87539268375
"2020","Jul",4087.93220169532,4721.73577678945,4010.96554122611,4840.7618795357,4089.19592351708,5067.94919052655,5210.12794886446,4976.80038017397,3321.66353650867,4150.30023589018
"2020","Jun",4728.56140475978,5450.74133983447,4852.17555733528,5414.30994251404,4781.11081824307,5760.73052020167,5931.47963056124,5579.30900301264,3810.20101079933,4730.36544646052
"2020","Mar",7125.05334096045,7620.61474827707,7250.55613280211,6244.10043993671,7183.1410195669,7020.63471514849,7397.69333080181,6693.33816011398,6533.29248473208,6310.69930507825
"2020","May",5430.49616998689,6144.04441872834,5714.16405922833,6040.12502048743,5407.10164352723,6445.80189179918,6639.71243746893,6336.59399089507,4485.71380733823,5322.68023819169
"2020","Nov",5023.75658418035,6734.13028249751,3851.74040651875,6179.70321027582,4003.4367936219,5287.45265660469,6615.44895413094,6139.70533524134,3974.73348786345,4994.63731392587
"2020","Oct",4030.6195328104,5446.9553886891,3686.51573765145,5266.26366852081,3512.89246432071,4696.15973298845,6086.43967311867,5219.80025437958,3173.13829849799,4172.0902680133
"2020","Sep",3482.24464105817,4849.96033840076,3111.26904321444,4463.79588384607,3250.92586511079,3932.37043676689,5290.59560995158,4322.12397193091,2873.49930413013,3795.47829768624
